I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;Total P&L;Total No Trades;BucketNoTrades_1;BucketProfit_1;Bucket_LastTradeBreach_1;BucketEndDate_1;BucketNoTrades_2;BucketProfit_2;Bucket_LastTradeBreach_2;BucketEndDate_2;BucketNoTrades_3;BucketProfit_3;Bucket_LastTradeBreach_3;BucketEndDate_3;BucketNoTrades_4;BucketProfit_4;Bucket_LastTradeBreach_4;BucketEndDate_4;BucketNoTrades_5;BucketProfit_5;Bucket_LastTradeBreach_5;BucketEndDate_5;BucketNoTrades_6;BucketProfit_6;Bucket_LastTradeBreach_6;BucketEndDate_6;BucketNoTrades_7;BucketProfit_7;Bucket_LastTradeBreach_7;BucketEndDate_7;BucketNoTrades_8;BucketProfit_8;Bucket_LastTradeBreach_8;BucketEndDate_8;BucketNoTrades_9;BucketProfit_9;Bucket_LastTradeBreach_9;BucketEndDate_9;BucketNoTrades_10;BucketProfit_10;Bucket_LastTradeBreach_10;BucketEndDate_10;BucketNoTrades_11;BucketProfit_11;Bucket_LastTradeBreach_11;BucketEndDate_11;BucketNoTrades_12;BucketProfit_12;Bucket_LastTradeBreach_12;BucketEndDate_12;BucketNoTrades_13;BucketProfit_13;Bucket_LastTradeBreach_13;BucketEndDate_13;BucketNoTrades_14;BucketProfit_14;Bucket_LastTradeBreach_14;BucketEndDate_14;BucketNoTrades_15;BucketProfit_15;Bucket_LastTradeBreach_15;BucketEndDate_15;BucketNoTrades_16;BucketProfit_16;Bucket_LastTradeBreach_16;BucketEndDate_16;BucketNoTrades_17;BucketProfit_17;Bucket_LastTradeBreach_17;BucketEndDate_17;BucketNoTrades_18;BucketProfit_18;Bucket_LastTradeBreach_18;BucketEndDate_18;
20200505;5;20.0000;ATRMultiplier;-60;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;1541.0990;455;15;-32.3257;False;2003.01.01;21;112.0520;False;2004.01.01;21;-154.2982;False;2004.12.31;17;217.9544;False;2005.12.31;15;-60.5000;False;2006.12.31;21;-146.2919;False;2007.12.31;6;-14.7400;False;2008.12.30;26;-1.4553;False;2009.12.30;27;149.9673;False;2010.12.30;17;173.8800;False;2011.12.30;24;45.5104;False;2012.12.29;37;337.2894;False;2013.12.29;24;111.3011;False;2014.12.29;45;102.9875;False;2015.12.29;16;41.7700;False;2016.12.28;37;231.9680;False;2017.12.28;45;130.4766;False;2018.12.28;41;295.5533;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-60;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2243.1621;554;16;-18.0277;False;2003.01.01;24;266.5319;False;2004.01.01;28;48.3186;False;2004.12.31;22;109.4578;False;2005.12.31;17;-57.9800;False;2006.12.31;23;-209.2505;False;2007.12.31;10;112.9700;False;2008.12.30;41;221.3759;False;2009.12.30;40;188.6900;False;2010.12.30;23;171.3900;False;2011.12.30;31;-86.5924;False;2012.12.29;40;284.0725;False;2013.12.29;36;301.6445;False;2014.12.29;44;274.8578;False;2015.12.29;23;66.4500;False;2016.12.28;37;299.6506;False;2017.12.28;45;127.7828;False;2018.12.28;54;141.8204;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-50;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2115.3629;451;14;41.2500;False;2003.01.01;24;73.0136;False;2004.01.01;18;-184.0600;False;2004.12.31;18;326.6279;False;2005.12.31;13;-18.6000;False;2006.12.31;25;-20.1421;False;2007.12.31;9;-22.3479;False;2008.12.30;23;114.4216;False;2009.12.30;18;254.7277;False;2010.12.30;23;256.8858;False;2011.12.30;27;138.9181;False;2012.12.29;30;308.1068;False;2013.12.29;26;65.7656;False;2014.12.29;35;239.4878;False;2015.12.29;22;3.5300;False;2016.12.28;39;271.3783;False;2017.12.28;35;143.6114;False;2018.12.28;52;122.7885;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-50;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;1843.0702;567;19;-59.7758;False;2003.01.01;30;-4.7880;False;2004.01.01;25;-181.6735;False;2004.12.31;24;293.1988;False;2005.12.31;18;-10.7700;False;2006.12.31;26;-99.2627;False;2007.12.31;11;40.0800;False;2008.12.30;27;29.8385;False;2009.12.30;33;214.1201;False;2010.12.30;21;196.8900;False;2011.12.30;29;105.3300;False;2012.12.29;42;366.4494;False;2013.12.29;37;193.3603;False;2014.12.29;52;121.8557;False;2015.12.29;22;-43.9700;False;2016.12.28;44;201.4522;False;2017.12.28;54;61.2219;False;2018.12.28;53;419.5133;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-50;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2215.3283;705;23;-49.5477;False;2003.01.01;33;201.8380;False;2004.01.01;34;-3.0667;False;2004.12.31;29;236.0798;False;2005.12.31;23;-67.4400;False;2006.12.31;31;-104.4211;False;2007.12.31;17;180.8047;False;2008.12.30;44;267.3577;False;2009.12.30;47;200.3051;False;2010.12.30;30;190.3400;False;2011.12.30;39;-84.5653;False;2012.12.29;47;371.4292;False;2013.12.29;51;321.6716;False;2014.12.29;55;162.7388;False;2015.12.29;29;-18.1637;False;2016.12.28;46;441.4159;False;2017.12.28;55;36.5716;False;2018.12.28;72;-68.0196;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-40;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2447.2575;562;17;84.2900;False;2003.01.01;31;43.7157;False;2004.01.01;28;-226.3515;False;2004.12.31;24;312.9547;False;2005.12.31;19;-110.5429;False;2006.12.31;26;65.9660;False;2007.12.31;11;-61.5616;False;2008.12.30;32;190.8752;False;2009.12.30;24;389.6867;False;2010.12.30;26;251.2820;False;2011.12.30;35;255.0515;False;2012.12.29;36;323.6868;False;2013.12.29;31;173.8292;False;2014.12.29;42;303.6422;False;2015.12.29;24;-34.2114;False;2016.12.28;43;259.0398;False;2017.12.28;48;-1.6286;False;2018.12.28;65;227.5337;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-40;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;1905.4100;713;23;-85.6958;False;2003.01.01;41;-158.6691;False;2004.01.01;33;-113.2525;False;2004.12.31;33;278.2999;False;2005.12.31;22;-31.5500;False;2006.12.31;28;-135.6727;False;2007.12.31;16;-56.6464;False;2008.12.30;41;151.3896;False;2009.12.30;42;337.4910;False;2010.12.30;27;130.2400;False;2011.12.30;38;88.5552;False;2012.12.29;53;366.5394;False;2013.12.29;42;150.7382;False;2014.12.29;63;327.1899;False;2015.12.29;30;-145.7014;False;2016.12.28;51;278.9543;False;2017.12.28;64;97.9419;False;2018.12.28;66;425.2586;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-40;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2323.7568;894;26;-1.8716;False;2003.01.01;48;19.0007;False;2004.01.01;50;-87.7925;False;2004.12.31;37;248.2878;False;2005.12.31;27;-144.4300;False;2006.12.31;39;-138.3390;False;2007.12.31;24;144.1755;False;2008.12.30;58;361.8877;False;2009.12.30;55;383.8367;False;2010.12.30;39;118.5886;False;2011.12.30;49;-22.1400;False;2012.12.29;60;435.7209;False;2013.12.29;57;258.1145;False;2014.12.29;75;224.6024;False;2015.12.29;37;-14.7151;False;2016.12.28;57;481.3132;False;2017.12.28;68;-29.2284;False;2018.12.28;88;86.7457;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-30;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2142.6436;711;20;78.8900;False;2003.01.01;45;-3.3124;False;2004.01.01;33;-164.7868;False;2004.12.31;31;227.3847;False;2005.12.31;26;-193.9662;False;2006.12.31;29;7.4152;False;2007.12.31;14;-47.3155;False;2008.12.30;42;185.8795;False;2009.12.30;29;292.3267;False;2010.12.30;30;273.5629;False;2011.12.30;43;262.8731;False;2012.12.29;43;303.4510;False;2013.12.29;35;147.9392;False;2014.12.29;59;280.9606;False;2015.12.29;32;-88.8632;False;2016.12.28;58;168.1751;False;2017.12.28;61;12.9438;False;2018.12.28;81;399.0859;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-30;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2038.3785;917;33;-22.3810;False;2003.01.01;59;-89.6187;False;2004.01.01;47;-18.7552;False;2004.12.31;42;212.1525;False;2005.12.31;29;-10.6582;False;2006.12.31;32;-97.9523;False;2007.12.31;17;-76.5964;False;2008.12.30;52;85.6896;False;2009.12.30;49;351.4363;False;2010.12.30;36;108.1300;False;2011.12.30;48;104.1333;False;2012.12.29;62;599.8617;False;2013.12.29;55;102.7023;False;2014.12.29;82;321.9055;False;2015.12.29;42;-324.9748;False;2016.12.28;64;334.4001;False;2017.12.28;81;86.1871;False;2018.12.28;87;372.7166;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-30;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;2140.7619;1154;35;26.2907;False;2003.01.01;68;45.8621;False;2004.01.01;62;-106.4752;False;2004.12.31;46;234.8630;False;2005.12.31;39;-325.9986;False;2006.12.31;43;-0.4425;False;2007.12.31;30;180.7469;False;2008.12.30;71;266.4052;False;2009.12.30;66;329.5658;False;2010.12.30;46;185.0591;False;2011.12.30;75;-145.4300;False;2012.12.29;79;507.1066;False;2013.12.29;70;53.2659;False;2014.12.29;94;325.7389;False;2015.12.29;51;-235.5213;False;2016.12.28;78;465.0137;False;2017.12.28;91;-3.7542;False;2018.12.28;110;338.4657;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-20;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;725.9808;936;38;-43.1053;False;2003.01.01;59;-63.9356;False;2004.01.01;47;-229.6082;False;2004.12.31;34;221.4900;False;2005.12.31;43;-399.5989;False;2006.12.31;35;-158.3497;False;2007.12.31;18;-93.8555;False;2008.12.30;55;229.3095;False;2009.12.30;37;165.6067;False;2010.12.30;40;378.3467;False;2011.12.30;54;101.2536;False;2012.12.29;63;200.0377;False;2013.12.29;46;33.8070;False;2014.12.29;74;94.3126;False;2015.12.29;44;-247.2265;False;2016.12.28;72;243.7757;False;2017.12.28;77;-51.7446;False;2018.12.28;100;345.4655;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-20;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;1816.9833;1176;47;66.7712;False;2003.01.01;78;-152.8246;False;2004.01.01;59;28.8557;False;2004.12.31;50;69.5287;False;2005.12.31;44;-227.9830;False;2006.12.31;38;-27.9412;False;2007.12.31;28;-241.4338;False;2008.12.30;76;121.6791;False;2009.12.30;65;387.4409;False;2010.12.30;48;77.0501;False;2011.12.30;64;-1.7961;False;2012.12.29;87;595.8070;False;2013.12.29;60;108.9978;False;2014.12.29;94;401.1867;False;2015.12.29;53;-432.6705;False;2016.12.28;78;384.9664;False;2017.12.28;102;276.7723;False;2018.12.28;105;382.5766;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-20;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;1100.7855;1464;50;-11.4207;False;2003.01.01;86;127.8305;False;2004.01.01;78;-164.2317;False;2004.12.31;56;108.2208;False;2005.12.31;53;-526.7217;False;2006.12.31;50;-110.9284;False;2007.12.31;39;160.5950;False;2008.12.30;100;234.0366;False;2009.12.30;80;360.3761;False;2010.12.30;60;264.3967;False;2011.12.30;94;-279.3319;False;2012.12.29;103;392.8214;False;2013.12.29;87;92.6597;False;2014.12.29;110;332.4199;False;2015.12.29;74;-449.0871;False;2016.12.28;99;354.3153;False;2017.12.28;110;-68.7639;False;2018.12.28;135;283.5988;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-256.0939;1117;38;-45.0234;False;2003.01.01;73;-382.1394;False;2004.01.01;58;-136.6379;False;2004.12.31;39;20.5200;False;2005.12.31;46;-238.3966;False;2006.12.31;44;-20.9044;False;2007.12.31;23;-88.8260;False;2008.12.30;63;266.6466;False;2009.12.30;55;83.3244;False;2010.12.30;51;214.5100;False;2011.12.30;69;-102.9074;False;2012.12.29;72;108.4918;False;2013.12.29;54;-113.5704;False;2014.12.29;90;87.4720;False;2015.12.29;52;-347.9465;False;2016.12.28;86;186.3419;False;2017.12.28;87;-78.8784;False;2018.12.28;117;331.8299;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;360.2032;1448;49;136.9275;False;2003.01.01;97;-595.0865;False;2004.01.01;75;-176.5543;False;2004.12.31;62;-27.0113;False;2005.12.31;48;-193.6230;False;2006.12.31;44;-87.5044;False;2007.12.31;29;-56.5829;False;2008.12.30;96;220.9800;False;2009.12.30;88;514.7176;False;2010.12.30;63;-113.0985;False;2011.12.30;85;16.6864;False;2012.12.29;106;214.2453;False;2013.12.29;70;-14.6617;False;2014.12.29;118;371.0567;False;2015.12.29;66;-456.8116;False;2016.12.28;93;329.1878;False;2017.12.28;127;-48.8691;False;2018.12.28;132;326.2052;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-280.4059;1800;58;-37.2387;False;2003.01.01;108;-241.9811;False;2004.01.01;94;-163.2596;False;2004.12.31;68;-17.9887;False;2005.12.31;61;-465.1807;False;2006.12.31;63;-161.6794;False;2007.12.31;45;43.3671;False;2008.12.30;117;329.1096;False;2009.12.30;112;302.6917;False;2010.12.30;82;259.9716;False;2011.12.30;118;13.0969;False;2012.12.29;125;127.4547;False;2013.12.29;106;-71.0622;False;2014.12.29;136;-26.9366;False;2015.12.29;93;-443.9434;False;2016.12.28;117;258.4521;False;2017.12.28;133;-275.2772;False;2018.12.28;164;289.9978;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;0;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-1547.7240;1196;44;-108.6356;False;2003.01.01;78;-209.8095;False;2004.01.01;57;-134.6824;False;2004.12.31;42;67.9300;False;2005.12.31;42;-168.3573;False;2006.12.31;45;-2.5889;False;2007.12.31;29;-158.2875;False;2008.12.30;67;247.2766;False;2009.12.30;58;-1.5943;False;2010.12.30;66;190.0338;False;2011.12.30;75;-246.8864;False;2012.12.29;69;-27.2213;False;2013.12.29;63;-207.4982;False;2014.12.29;96;-55.7044;False;2015.12.29;59;-475.9080;False;2016.12.28;92;86.7088;False;2017.12.28;92;-491.0937;False;2018.12.28;122;148.5942;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;0;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-1453.5035;1551;50;44.6899;False;2003.01.01;107;-619.3256;False;2004.01.01;73;-168.1013;False;2004.12.31;65;-179.1023;False;2005.12.31;53;-152.3927;False;2006.12.31;49;102.6645;False;2007.12.31;28;-89.0075;False;2008.12.30;105;343.8489;False;2009.12.30;90;480.1301;False;2010.12.30;84;-169.7842;False;2011.12.30;93;-337.0538;False;2012.12.29;103;106.3031;False;2013.12.29;85;-313.2659;False;2014.12.29;130;-22.8774;False;2015.12.29;73;-467.2204;False;2016.12.28;103;299.1252;False;2017.12.28;128;-494.1171;False;2018.12.28;132;181.9829;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;0;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-2491.0438;1948;65;-157.2387;False;2003.01.01;112;-552.9336;False;2004.01.01;95;-234.0356;False;2004.12.31;77;-113.6029;False;2005.12.31;59;-332.8028;False;2006.12.31;69;64.3626;False;2007.12.31;44;110.6575;False;2008.12.30;128;51.2918;False;2009.12.30;122;41.1327;False;2010.12.30;104;-10.6048;False;2011.12.30;121;11.9836;False;2012.12.29;133;-388.6515;False;2013.12.29;123;-236.3042;False;2014.12.29;153;-115.9909;False;2015.12.29;106;-506.4416;False;2016.12.28;133;84.8165;False;2017.12.28;135;-430.7589;False;2018.12.28;169;224.0772;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-2369.2895;945;33;-103.1933;False;2003.01.01;66;-72.4088;False;2004.01.01;46;-227.3286;False;2004.12.31;29;8.3500;False;2005.12.31;36;-181.6754;False;2006.12.31;32;-102.3642;False;2007.12.31;24;-261.3947;False;2008.12.30;45;94.1107;False;2009.12.30;49;-31.5430;False;2010.12.30;43;-129.9457;False;2011.12.30;65;-305.0831;False;2012.12.29;62;-110.2646;False;2013.12.29;51;-198.9378;False;2014.12.29;75;-236.5442;False;2015.12.29;51;-475.0908;False;2016.12.28;71;5.5816;False;2017.12.28;73;-128.3095;False;2018.12.28;94;86.7519;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-1983.4692;1240;39;48.3861;False;2003.01.01;84;-424.0830;False;2004.01.01;55;-56.1934;False;2004.12.31;49;-125.9489;False;2005.12.31;42;-193.4236;False;2006.12.31;38;110.8335;False;2007.12.31;25;-78.6201;False;2008.12.30;77;373.5673;False;2009.12.30;66;219.8441;False;2010.12.30;63;-266.0299;False;2011.12.30;82;-327.9998;False;2012.12.29;90;-16.4724;False;2013.12.29;68;-255.3428;False;2014.12.29;109;-226.0366;False;2015.12.29;62;-435.2415;False;2016.12.28;85;66.3146;False;2017.12.28;105;-397.2656;False;2018.12.28;101;0.2429;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;10;1.0000;0.000150;5.000000;1.500000;60;0.000000;8;19;1;-3447.4208;1554;52;-50.2896;False;2003.01.01;94;-449.3623;False;2004.01.01;70;-119.2942;False;2004.12.31;67;-47.0338;False;2005.12.31;48;-304.7269;False;2006.12.31;51;-168.7232;False;2007.12.31;39;3.4587;False;2008.12.30;89;287.6364;False;2009.12.30;95;138.5655;False;2010.12.30;76;-373.0993;False;2011.12.30;98;-308.8860;False;2012.12.29;116;-417.7819;False;2013.12.29;96;-536.4964;False;2014.12.29;123;-237.5293;False;2015.12.29;91;-397.3786;False;2016.12.28;107;-176.7786;False;2017.12.28;111;-423.0641;False;2018.12.28;131;133.3627;False;2019.12.28;
