I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;Total P&L;Total No Trades;BucketNoTrades_1;BucketProfit_1;Bucket_LastTradeBreach_1;BucketEndDate_1;BucketNoTrades_2;BucketProfit_2;Bucket_LastTradeBreach_2;BucketEndDate_2;BucketNoTrades_3;BucketProfit_3;Bucket_LastTradeBreach_3;BucketEndDate_3;BucketNoTrades_4;BucketProfit_4;Bucket_LastTradeBreach_4;BucketEndDate_4;BucketNoTrades_5;BucketProfit_5;Bucket_LastTradeBreach_5;BucketEndDate_5;BucketNoTrades_6;BucketProfit_6;Bucket_LastTradeBreach_6;BucketEndDate_6;BucketNoTrades_7;BucketProfit_7;Bucket_LastTradeBreach_7;BucketEndDate_7;BucketNoTrades_8;BucketProfit_8;Bucket_LastTradeBreach_8;BucketEndDate_8;BucketNoTrades_9;BucketProfit_9;Bucket_LastTradeBreach_9;BucketEndDate_9;BucketNoTrades_10;BucketProfit_10;Bucket_LastTradeBreach_10;BucketEndDate_10;BucketNoTrades_11;BucketProfit_11;Bucket_LastTradeBreach_11;BucketEndDate_11;BucketNoTrades_12;BucketProfit_12;Bucket_LastTradeBreach_12;BucketEndDate_12;BucketNoTrades_13;BucketProfit_13;Bucket_LastTradeBreach_13;BucketEndDate_13;BucketNoTrades_14;BucketProfit_14;Bucket_LastTradeBreach_14;BucketEndDate_14;BucketNoTrades_15;BucketProfit_15;Bucket_LastTradeBreach_15;BucketEndDate_15;BucketNoTrades_16;BucketProfit_16;Bucket_LastTradeBreach_16;BucketEndDate_16;BucketNoTrades_17;BucketProfit_17;Bucket_LastTradeBreach_17;BucketEndDate_17;BucketNoTrades_18;BucketProfit_18;Bucket_LastTradeBreach_18;BucketEndDate_18;
20200505;4;20.0000;ATRMultiplier;-90;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;658.2315;226;8;-103.2000;False;2003.01.01;11;127.3200;False;2004.01.01;5;8.8000;False;2004.12.31;8;167.6456;False;2005.12.31;7;-7.8700;False;2006.12.31;17;-57.8829;False;2007.12.31;4;-25.0400;False;2008.12.30;13;2.8800;False;2009.12.30;10;60.1700;False;2010.12.30;12;-77.2000;False;2011.12.30;14;-48.5200;False;2012.12.29;17;179.2201;False;2013.12.29;10;22.8638;False;2014.12.29;22;13.6800;False;2015.12.29;9;81.3426;False;2016.12.28;16;188.8428;False;2017.12.28;19;58.5300;False;2018.12.28;24;66.6495;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-90;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;413.8736;257;5;-43.4800;False;2003.01.01;8;23.6500;False;2004.01.01;15;-185.9399;False;2004.12.31;10;113.6952;False;2005.12.31;7;-11.2190;False;2006.12.31;10;-85.2281;False;2007.12.31;4;-25.3600;False;2008.12.30;15;-26.0127;False;2009.12.30;14;45.8200;False;2010.12.30;8;53.9800;False;2011.12.30;13;-83.6704;False;2012.12.29;21;216.7501;False;2013.12.29;14;115.4619;False;2014.12.29;34;-103.4179;False;2015.12.29;8;4.4100;False;2016.12.28;21;249.6890;False;2017.12.28;29;-28.7414;False;2018.12.28;21;183.4868;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-90;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;87.3220;326;7;-82.1000;False;2003.01.01;14;16.6700;False;2004.01.01;17;-12.6670;False;2004.12.31;11;56.1452;False;2005.12.31;10;25.5900;False;2006.12.31;14;-165.5658;False;2007.12.31;6;90.2800;False;2008.12.30;21;37.4389;False;2009.12.30;26;23.7042;False;2010.12.30;11;47.7089;False;2011.12.30;18;-230.3522;False;2012.12.29;24;73.1251;False;2013.12.29;24;86.1333;False;2014.12.29;32;-120.3129;False;2015.12.29;12;-18.0448;False;2016.12.28;23;114.0472;False;2017.12.28;27;114.7523;False;2018.12.28;29;30.7695;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-80;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;686.6220;270;9;-12.2800;False;2003.01.01;13;116.4200;False;2004.01.01;8;-49.6600;False;2004.12.31;8;168.2852;False;2005.12.31;8;29.2500;False;2006.12.31;19;-43.2406;False;2007.12.31;4;-25.0400;False;2008.12.30;16;-49.6600;False;2009.12.30;11;92.6900;False;2010.12.30;14;37.1885;False;2011.12.30;19;-91.5467;False;2012.12.29;19;289.6622;False;2013.12.29;14;-56.6539;False;2014.12.29;25;10.7086;False;2015.12.29;12;74.9510;False;2016.12.28;21;152.4828;False;2017.12.28;20;40.2285;False;2018.12.28;30;2.8362;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-80;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;629.0090;316;9;-11.0577;False;2003.01.01;13;6.8757;False;2004.01.01;17;-172.8989;False;2004.12.31;12;131.3904;False;2005.12.31;8;-28.0190;False;2006.12.31;14;2.5919;False;2007.12.31;4;27.6800;False;2008.12.30;18;-31.6727;False;2009.12.30;16;118.5000;False;2010.12.30;9;83.9800;False;2011.12.30;20;-111.8347;False;2012.12.29;25;236.0959;False;2013.12.29;19;17.3419;False;2014.12.29;35;-70.5070;False;2015.12.29;13;12.6500;False;2016.12.28;25;282.1832;False;2017.12.28;33;-109.0500;False;2018.12.28;26;244.7600;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-80;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;120.8791;397;10;-114.6019;False;2003.01.01;17;39.4262;False;2004.01.01;22;-35.8184;False;2004.12.31;16;14.7252;False;2005.12.31;13;-26.1200;False;2006.12.31;18;-186.5458;False;2007.12.31;6;144.6400;False;2008.12.30;25;-35.2511;False;2009.12.30;29;127.1400;False;2010.12.30;14;103.1489;False;2011.12.30;24;-292.9846;False;2012.12.29;27;156.6677;False;2013.12.29;30;80.9523;False;2014.12.29;35;-124.8581;False;2015.12.29;17;38.0637;False;2016.12.28;28;125.2346;False;2017.12.28;30;110.4809;False;2018.12.28;36;-3.4206;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-70;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;868.0857;329;12;-36.1700;False;2003.01.01;16;118.2000;False;2004.01.01;10;-88.2500;False;2004.12.31;13;232.6552;False;2005.12.31;10;12.2700;False;2006.12.31;23;-68.2601;False;2007.12.31;6;-10.7000;False;2008.12.30;19;1.6900;False;2009.12.30;12;72.9300;False;2010.12.30;15;20.8485;False;2011.12.30;22;-92.2319;False;2012.12.29;22;289.2322;False;2013.12.29;17;-114.4762;False;2014.12.29;30;127.6486;False;2015.12.29;15;62.5410;False;2016.12.28;26;212.9600;False;2017.12.28;24;10.2023;False;2018.12.28;37;116.9962;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-70;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;400.8381;409;14;34.3078;False;2003.01.01;20;19.2073;False;2004.01.01;21;-199.0261;False;2004.12.31;18;93.9652;False;2005.12.31;12;-46.4190;False;2006.12.31;20;-113.5003;False;2007.12.31;5;9.2800;False;2008.12.30;22;-7.8937;False;2009.12.30;22;112.5700;False;2010.12.30;11;98.6900;False;2011.12.30;21;-18.3047;False;2012.12.29;31;303.2859;False;2013.12.29;24;-81.4981;False;2014.12.29;41;-76.5870;False;2015.12.29;15;23.6700;False;2016.12.28;31;310.0604;False;2017.12.28;43;-179.0596;False;2018.12.28;38;118.0901;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-70;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;129.9989;502;14;54.6807;False;2003.01.01;24;110.4447;False;2004.01.01;24;-21.5284;False;2004.12.31;24;73.9073;False;2005.12.31;16;-82.4500;False;2006.12.31;21;-218.6658;False;2007.12.31;8;158.7700;False;2008.12.30;34;50.4551;False;2009.12.30;35;170.9700;False;2010.12.30;18;81.6589;False;2011.12.30;30;-297.1341;False;2012.12.29;35;121.1319;False;2013.12.29;37;-0.5277;False;2014.12.29;40;-221.7648;False;2015.12.29;20;29.7900;False;2016.12.28;34;157.1973;False;2017.12.28;39;4.1633;False;2018.12.28;49;-41.0996;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;740.3531;404;13;0.4500;False;2003.01.01;18;136.4452;False;2004.01.01;13;-93.4400;False;2004.12.31;15;193.0504;False;2005.12.31;13;-44.3200;False;2006.12.31;25;2.9299;False;2007.12.31;7;-29.9600;False;2008.12.30;22;-1.9700;False;2009.12.30;14;87.0100;False;2010.12.30;22;-6.5220;False;2011.12.30;26;43.0181;False;2012.12.29;29;202.9716;False;2013.12.29;24;-141.1686;False;2014.12.29;35;191.0001;False;2015.12.29;18;7.4110;False;2016.12.28;32;280.9081;False;2017.12.28;32;-89.9896;False;2018.12.28;46;2.5290;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;331.0224;523;16;-3.3922;False;2003.01.01;27;-48.8233;False;2004.01.01;23;-238.4567;False;2004.12.31;21;144.0672;False;2005.12.31;17;-86.2590;False;2006.12.31;23;-121.6427;False;2007.12.31;9;35.7100;False;2008.12.30;27;-19.5965;False;2009.12.30;31;100.1188;False;2010.12.30;21;112.6486;False;2011.12.30;28;-62.8715;False;2012.12.29;43;352.9463;False;2013.12.29;31;-165.9453;False;2014.12.29;48;-54.3054;False;2015.12.29;20;-73.6200;False;2016.12.28;40;261.7266;False;2017.12.28;51;-66.5096;False;2018.12.28;47;265.2272;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-60;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;540.5741;628;19;29.7807;False;2003.01.01;27;112.7173;False;2004.01.01;32;-69.3341;False;2004.12.31;28;119.4867;False;2005.12.31;19;-81.7400;False;2006.12.31;25;-186.4849;False;2007.12.31;15;184.3600;False;2008.12.30;41;112.9466;False;2009.12.30;43;170.5138;False;2010.12.30;28;147.4300;False;2011.12.30;35;-198.9441;False;2012.12.29;45;208.5125;False;2013.12.29;43;-9.3975;False;2014.12.29;48;-161.8939;False;2015.12.29;25;-16.1600;False;2016.12.28;40;220.3636;False;2017.12.28;52;78.3271;False;2018.12.28;63;-119.9096;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;1048.0398;495;15;16.3400;False;2003.01.01;26;43.8305;False;2004.01.01;20;-114.4919;False;2004.12.31;22;165.9435;False;2005.12.31;20;-126.0253;False;2006.12.31;23;41.3887;False;2007.12.31;9;-16.8311;False;2008.12.30;25;149.4089;False;2009.12.30;22;237.2227;False;2010.12.30;24;155.2969;False;2011.12.30;33;61.5285;False;2012.12.29;32;235.1316;False;2013.12.29;30;-153.5848;False;2014.12.29;38;193.5201;False;2015.12.29;23;-58.6038;False;2016.12.28;40;333.0687;False;2017.12.28;36;-170.5025;False;2018.12.28;57;55.3990;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;398.3301;645;20;30.2278;False;2003.01.01;35;-92.7238;False;2004.01.01;29;-107.6707;False;2004.12.31;29;151.1803;False;2005.12.31;21;-109.0443;False;2006.12.31;29;-91.5370;False;2007.12.31;13;9.6900;False;2008.12.30;32;-11.3165;False;2009.12.30;36;156.7736;False;2010.12.30;26;68.9686;False;2011.12.30;36;-59.9982;False;2012.12.29;50;302.5010;False;2013.12.29;41;-286.3843;False;2014.12.29;56;195.7435;False;2015.12.29;25;-138.4438;False;2016.12.28;46;199.0555;False;2017.12.28;60;-74.9134;False;2018.12.28;61;256.2219;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-50;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;229.6940;799;26;-46.6846;False;2003.01.01;41;-43.7521;False;2004.01.01;42;-89.1441;False;2004.12.31;37;165.0377;False;2005.12.31;27;-126.8005;False;2006.12.31;38;-178.0145;False;2007.12.31;21;169.3337;False;2008.12.30;47;154.5704;False;2009.12.30;48;282.8401;False;2010.12.30;35;168.6262;False;2011.12.30;45;-235.3684;False;2012.12.29;55;221.7068;False;2013.12.29;55;-134.4626;False;2014.12.29;63;-60.0008;False;2015.12.29;33;-87.3802;False;2016.12.28;46;161.3193;False;2017.12.28;62;46.3472;False;2018.12.28;78;-138.4796;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;579.2650;642;23;-72.3500;False;2003.01.01;42;-70.9263;False;2004.01.01;30;-210.2734;False;2004.12.31;29;108.4961;False;2005.12.31;29;-188.6524;False;2006.12.31;26;-21.2000;False;2007.12.31;12;-21.1106;False;2008.12.30;34;182.6500;False;2009.12.30;26;313.9158;False;2010.12.30;25;237.2398;False;2011.12.30;39;42.2069;False;2012.12.29;40;158.6736;False;2013.12.29;34;-118.9296;False;2014.12.29;53;83.2405;False;2015.12.29;26;-111.7738;False;2016.12.28;51;147.8653;False;2017.12.28;51;35.0147;False;2018.12.28;72;85.1784;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-71.3977;810;28;50.0482;False;2003.01.01;55;-157.1708;False;2004.01.01;40;-34.2198;False;2004.12.31;33;125.7855;False;2005.12.31;26;-146.3743;False;2006.12.31;31;-127.1555;False;2007.12.31;17;-67.4143;False;2008.12.30;44;152.8321;False;2009.12.30;43;383.7394;False;2010.12.30;32;57.3986;False;2011.12.30;45;-133.1580;False;2012.12.29;59;280.3143;False;2013.12.29;48;-365.2172;False;2014.12.29;73;-32.3176;False;2015.12.29;35;-275.7338;False;2016.12.28;58;40.4219;False;2017.12.28;69;-79.3844;False;2018.12.28;74;256.2080;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-40;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-310.7798;1010;32;-3.8711;False;2003.01.01;60;-140.3783;False;2004.01.01;54;-209.8500;False;2004.12.31;43;169.2471;False;2005.12.31;38;-328.9429;False;2006.12.31;38;-61.7044;False;2007.12.31;27;156.9978;False;2008.12.30;61;279.1104;False;2009.12.30;58;384.5194;False;2010.12.30;40;74.6395;False;2011.12.30;63;-348.1723;False;2012.12.29;70;49.4530;False;2013.12.29;62;-278.3650;False;2014.12.29;83;16.5205;False;2015.12.29;44;-144.0101;False;2016.12.28;66;114.5285;False;2017.12.28;76;-99.9904;False;2018.12.28;95;59.4884;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-176.5934;797;28;-101.3800;False;2003.01.01;53;-85.2128;False;2004.01.01;38;-158.8349;False;2004.12.31;34;86.1961;False;2005.12.31;32;-326.2253;False;2006.12.31;32;-135.3434;False;2007.12.31;13;-40.9906;False;2008.12.30;44;85.0019;False;2009.12.30;31;271.4959;False;2010.12.30;36;280.0784;False;2011.12.30;47;5.0558;False;2012.12.29;53;82.7957;False;2013.12.29;42;-156.5486;False;2014.12.29;64;27.9162;False;2015.12.29;35;-77.5806;False;2016.12.28;61;139.6867;False;2017.12.28;67;-97.2305;False;2018.12.28;87;24.5267;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-156.1442;1010;38;-49.3806;False;2003.01.01;67;-66.9764;False;2004.01.01;53;-67.5555;False;2004.12.31;46;-79.2729;False;2005.12.31;36;-222.6223;False;2006.12.31;38;-239.1403;False;2007.12.31;23;-129.0009;False;2008.12.30;58;113.7492;False;2009.12.30;53;298.9979;False;2010.12.30;40;57.0600;False;2011.12.30;53;-4.3973;False;2012.12.29;76;317.9990;False;2013.12.29;54;20.1084;False;2014.12.29;80;99.1547;False;2015.12.29;45;-412.7795;False;2016.12.28;69;62.2809;False;2017.12.28;88;46.0141;False;2018.12.28;93;99.6174;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-30;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-505.4451;1258;42;-32.8083;False;2003.01.01;70;-10.2658;False;2004.01.01;68;-330.2779;False;2004.12.31;51;178.5028;False;2005.12.31;46;-427.9586;False;2006.12.31;48;-165.0130;False;2007.12.31;30;145.4311;False;2008.12.30;79;117.9514;False;2009.12.30;67;461.7282;False;2010.12.30;52;202.9570;False;2011.12.30;83;-465.4475;False;2012.12.29;89;117.5217;False;2013.12.29;80;-7.1898;False;2014.12.29;94;76.4693;False;2015.12.29;58;-308.4087;False;2016.12.28;85;182.7295;False;2017.12.28;98;-117.2038;False;2018.12.28;118;-124.1627;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-1145.7026;972;37;-167.8387;False;2003.01.01;61;-279.9730;False;2004.01.01;49;-375.1949;False;2004.12.31;37;30.5404;False;2005.12.31;39;-401.0711;False;2006.12.31;35;-24.8598;False;2007.12.31;18;-137.3006;False;2008.12.30;56;219.1571;False;2009.12.30;40;195.3090;False;2010.12.30;42;366.2309;False;2011.12.30;62;-41.2833;False;2012.12.29;63;-134.4943;False;2013.12.29;48;-87.0791;False;2014.12.29;78;-137.1376;False;2015.12.29;49;-225.5089;False;2016.12.28;75;-47.6857;False;2017.12.28;77;-63.1290;False;2018.12.28;106;165.6163;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-1189.2973;1220;43;-144.9585;False;2003.01.01;81;-401.4561;False;2004.01.01;65;-331.4966;False;2004.12.31;51;-135.9552;False;2005.12.31;42;-272.6155;False;2006.12.31;37;-99.0385;False;2007.12.31;28;-226.5567;False;2008.12.30;86;107.1510;False;2009.12.30;71;438.3322;False;2010.12.30;48;-0.9335;False;2011.12.30;70;-196.0942;False;2012.12.29;88;203.6408;False;2013.12.29;56;42.7574;False;2014.12.29;94;44.7525;False;2015.12.29;60;-486.4967;False;2016.12.28;84;34.4110;False;2017.12.28;106;46.9465;False;2018.12.28;110;188.3131;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-1928.7341;1497;46;-59.4355;False;2003.01.01;87;-88.2765;False;2004.01.01;82;-621.2916;False;2004.12.31;52;54.3143;False;2005.12.31;49;-547.7834;False;2006.12.31;53;-85.8065;False;2007.12.31;37;115.7488;False;2008.12.30;103;35.2728;False;2009.12.30;83;380.3560;False;2010.12.30;64;176.4518;False;2011.12.30;101;-373.0089;False;2012.12.29;102;-117.6509;False;2013.12.29;87;-31.5183;False;2014.12.29;115;-61.0992;False;2015.12.29;81;-587.6221;False;2016.12.28;104;-34.5384;False;2017.12.28;111;-186.2462;False;2018.12.28;140;103.3996;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;-10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-2144.5562;1045;30;-143.7029;False;2003.01.01;65;-235.8240;False;2004.01.01;52;-383.8365;False;2004.12.31;33;-106.6496;False;2005.12.31;36;-164.4247;False;2006.12.31;39;-181.3807;False;2007.12.31;24;-181.1318;False;2008.12.30;68;174.8204;False;2009.12.30;53;95.2405;False;2010.12.30;59;161.9328;False;2011.12.30;65;-199.9543;False;2012.12.29;59;-116.0342;False;2013.12.29;49;-62.8758;False;2014.12.29;84;-141.3620;False;2015.12.29;52;-376.0272;False;2016.12.28;79;-137.6433;False;2017.12.28;84;-297.3066;False;2018.12.28;114;151.6038;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;-10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-2744.7618;1334;40;-132.9339;False;2003.01.01;93;-465.1842;False;2004.01.01;66;-371.8349;False;2004.12.31;51;-256.7400;False;2005.12.31;42;-139.9772;False;2006.12.31;40;-80.9674;False;2007.12.31;24;-305.4182;False;2008.12.30;103;24.1424;False;2009.12.30;85;445.7915;False;2010.12.30;68;-134.9902;False;2011.12.30;77;-165.5655;False;2012.12.29;89;9.8496;False;2013.12.29;61;-183.7923;False;2014.12.29;106;-48.3454;False;2015.12.29;65;-519.9504;False;2016.12.28;90;-45.5943;False;2017.12.28;113;-462.8129;False;2018.12.28;121;89.5616;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;-10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-3293.2722;1663;47;-49.7055;False;2003.01.01;98;-343.0848;False;2004.01.01;83;-527.5450;False;2004.12.31;57;-86.0429;False;2005.12.31;49;-358.7334;False;2006.12.31;59;-31.5198;False;2007.12.31;38;-112.8064;False;2008.12.30;118;-4.6868;False;2009.12.30;106;39.0403;False;2010.12.30;88;10.3752;False;2011.12.30;105;-228.4143;False;2012.12.29;111;-246.9523;False;2013.12.29;90;-310.5749;False;2014.12.29;129;-177.5696;False;2015.12.29;93;-368.8241;False;2016.12.28;114;-24.8972;False;2017.12.28;122;-588.2916;False;2018.12.28;156;116.9608;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;0;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-3796.1369;1069;35;-185.4840;False;2003.01.01;72;-323.3949;False;2004.01.01;52;-420.7295;False;2004.12.31;34;-17.6823;False;2005.12.31;36;-186.3418;False;2006.12.31;37;-218.4834;False;2007.12.31;26;-219.5942;False;2008.12.30;61;227.0044;False;2009.12.30;56;-45.9285;False;2010.12.30;60;-15.2204;False;2011.12.30;67;-345.2676;False;2012.12.29;65;-140.2437;False;2013.12.29;60;-235.9126;False;2014.12.29;84;-382.2884;False;2015.12.29;56;-608.0430;False;2016.12.28;78;-229.6661;False;2017.12.28;87;-460.7914;False;2018.12.28;103;11.9306;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;0;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-3886.3614;1382;43;-275.1762;False;2003.01.01;94;-588.6895;False;2004.01.01;59;-370.1733;False;2004.12.31;54;-326.1457;False;2005.12.31;47;-81.7472;False;2006.12.31;43;-113.7968;False;2007.12.31;25;-185.8831;False;2008.12.30;100;164.3765;False;2009.12.30;82;447.9366;False;2010.12.30;79;-35.4442;False;2011.12.30;84;-410.5148;False;2012.12.29;94;-72.4305;False;2013.12.29;72;-406.4067;False;2014.12.29;117;-284.7088;False;2015.12.29;68;-589.8864;False;2016.12.28;93;-96.4053;False;2017.12.28;116;-673.1152;False;2018.12.28;112;11.8491;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;0;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-5353.7345;1752;58;-141.6257;False;2003.01.01;102;-569.0702;False;2004.01.01;76;-560.9866;False;2004.12.31;69;-271.0609;False;2005.12.31;53;-305.8077;False;2006.12.31;64;-149.1624;False;2007.12.31;40;-64.2974;False;2008.12.30;118;-117.5384;False;2009.12.30;114;308.5358;False;2010.12.30;98;-188.5393;False;2011.12.30;110;-300.5119;False;2012.12.29;122;-553.4584;False;2013.12.29;104;-615.6653;False;2014.12.29;137;-258.6989;False;2015.12.29;100;-659.3433;False;2016.12.28;115;-327.7819;False;2017.12.28;125;-748.6518;False;2018.12.28;147;169.9298;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-3641.9398;856;29;-93.0195;False;2003.01.01;58;-228.4890;False;2004.01.01;42;-298.5394;False;2004.12.31;26;-113.9218;False;2005.12.31;28;-136.6822;False;2006.12.31;30;-76.0074;False;2007.12.31;23;-341.0755;False;2008.12.30;43;167.7609;False;2009.12.30;43;-154.7520;False;2010.12.30;42;-138.3548;False;2011.12.30;60;-307.9976;False;2012.12.29;55;-93.3843;False;2013.12.29;46;-324.2740;False;2014.12.29;72;-403.0538;False;2015.12.29;47;-482.8725;False;2016.12.28;69;-80.6787;False;2017.12.28;67;-236.8961;False;2018.12.28;76;-299.7023;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-3710.8019;1105;32;-108.8135;False;2003.01.01;71;-394.5728;False;2004.01.01;50;-212.2847;False;2004.12.31;44;-98.2326;False;2005.12.31;34;-182.7248;False;2006.12.31;30;-85.6978;False;2007.12.31;22;-112.0004;False;2008.12.30;73;263.7542;False;2009.12.30;55;71.0021;False;2010.12.30;59;-270.2373;False;2011.12.30;74;-392.9407;False;2012.12.29;81;10.3885;False;2013.12.29;60;-191.2666;False;2014.12.29;102;-446.7634;False;2015.12.29;56;-450.6342;False;2016.12.28;80;-211.0911;False;2017.12.28;97;-543.6775;False;2018.12.28;85;-355.0094;False;2019.12.28;
20200505;6;20.0000;ATRMultiplier;10;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-5498.5888;1395;42;-98.0583;False;2003.01.01;81;-631.6533;False;2004.01.01;59;-364.1726;False;2004.12.31;59;-93.1629;False;2005.12.31;43;-216.6565;False;2006.12.31;43;-122.9705;False;2007.12.31;37;-95.6790;False;2008.12.30;83;-42.2747;False;2009.12.30;88;11.9366;False;2010.12.30;72;-477.9275;False;2011.12.30;89;-314.1546;False;2012.12.29;106;-467.9304;False;2013.12.29;83;-443.7438;False;2014.12.29;117;-385.2265;False;2015.12.29;81;-401.2276;False;2016.12.28;97;-282.3315;False;2017.12.28;103;-708.7359;False;2018.12.28;112;-364.6198;False;2019.12.28;
20200505;4;20.0000;ATRMultiplier;20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-2886.2178;670;22;-8.6219;False;2003.01.01;50;-212.3552;False;2004.01.01;34;-188.6528;False;2004.12.31;22;-31.3411;False;2005.12.31;25;-212.4243;False;2006.12.31;21;1.4707;False;2007.12.31;19;-210.8155;False;2008.12.30;32;151.2673;False;2009.12.30;36;-123.3146;False;2010.12.30;28;-128.2986;False;2011.12.30;45;-305.2143;False;2012.12.29;42;-10.5481;False;2013.12.29;38;-160.4771;False;2014.12.29;53;-394.6290;False;2015.12.29;39;-271.5573;False;2016.12.28;52;-125.1792;False;2017.12.28;49;-238.3990;False;2018.12.28;63;-417.1279;False;2019.12.28;
20200505;5;20.0000;ATRMultiplier;20;1.0000;0.000300;5.000000;1.500000;60;0.000000;8;19;1;-4127.8111;848;27;-10.9744;False;2003.01.01;51;-352.7517;False;2004.01.01;38;-283.5680;False;2004.12.31;31;-175.0180;False;2005.12.31;28;-159.2248;False;2006.12.31;25;-72.3732;False;2007.12.31;17;40.1452;False;2008.12.30;54;135.5742;False;2009.12.30;45;-138.8368;False;2010.12.30;41;-275.9663;False;2011.12.30;53;-712.6732;False;2012.12.29;57;-10.0306;False;2013.12.29;52;-228.7901;False;2014.12.29;77;-563.1793;False;2015.12.29;45;-441.3242;False;2016.12.28;62;-216.3366;False;2017.12.28;74;-378.0801;False;2018.12.28;71;-284.4032;False;2019.12.28;
