I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;14;-48.52;False;2012.12.29;0;0;-3.46571428571429;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;13;-83.6704;False;2012.12.29;0;0;-6.43618461538462;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;18;-230.3522;False;2012.12.29;0;0;-12.7973444444444;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;19;-91.5467;False;2012.12.29;0;0;-4.81824736842105;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;20;-111.8347;False;2012.12.29;0;0;-5.591735;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;24;-292.9846;False;2012.12.29;0;0;-12.2076916666667;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;22;-92.2319;False;2012.12.29;0;0;-4.19235909090909;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;21;-18.3047;False;2012.12.29;0;0;-0.871652380952381;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;30;-297.1341;False;2012.12.29;0;0;-9.90447;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;26;43.0181;False;2012.12.29;1;1;1.65454230769231;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;28;-62.8715;False;2012.12.29;0;0;-2.24541071428571;
