I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;19;58.53;False;2018.12.28;1;1;3.08052631578947;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;29;-28.7414;False;2018.12.28;0;0;-0.99108275862069;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;27;114.7523;False;2018.12.28;1;1;4.25008518518519;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;20;40.2285;False;2018.12.28;1;1;2.011425;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;33;-109.05;False;2018.12.28;0;0;-3.30454545454545;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;30;110.4809;False;2018.12.28;1;1;3.68269666666667;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;24;10.2023;False;2018.12.28;1;1;0.425095833333333;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;43;-179.0596;False;2018.12.28;0;0;-4.16417674418605;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;39;4.1633;False;2018.12.28;1;1;0.106751282051282;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;32;-89.9896;False;2018.12.28;0;0;-2.812175;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;51;-66.5096;False;2018.12.28;0;0;-1.30410980392157;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;52;78.3271;False;2018.12.28;1;1;1.50629038461538;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;36;-170.5025;False;2018.12.28;0;0;-4.73618055555556;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;60;-74.9134;False;2018.12.28;0;0;-1.24855666666667;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;62;46.3472;False;2018.12.28;1;1;0.747535483870968;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;51;35.0147;False;2018.12.28;1;1;0.686562745098039;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;69;-79.3844;False;2018.12.28;0;0;-1.15049855072464;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;76;-99.9904;False;2018.12.28;0;0;-1.31566315789474;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;67;-97.2305;False;2018.12.28;0;0;-1.45120149253731;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;88;46.0141;False;2018.12.28;1;1;0.5228875;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;98;-117.2038;False;2018.12.28;0;0;-1.19595714285714;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;77;-63.129;False;2018.12.28;0;0;-0.819857142857143;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;106;46.9465;False;2018.12.28;1;1;0.442891509433962;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;111;-186.2462;False;2018.12.28;0;0;-1.67789369369369;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;84;-297.3066;False;2018.12.28;0;0;-3.53936428571429;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;113;-462.8129;False;2018.12.28;0;0;-4.09568938053097;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;122;-588.2916;False;2018.12.28;0;0;-4.82206229508197;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;87;-460.7914;False;2018.12.28;0;0;-5.29645287356322;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;116;-673.1152;False;2018.12.28;0;0;-5.80271724137931;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;125;-748.6518;False;2018.12.28;0;0;-5.9892144;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;67;-236.8961;False;2018.12.28;0;0;-3.53576268656716;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;97;-543.6775;False;2018.12.28;0;0;-5.60492268041237;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;103;-708.7359;False;2018.12.28;0;0;-6.88093106796117;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;49;-238.399;False;2018.12.28;0;0;-4.86528571428571;
