I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;17;179.2201;False;2013.12.29;1;1;10.5423588235294;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;21;216.7501;False;2013.12.29;1;1;10.3214333333333;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;24;73.1251;False;2013.12.29;1;1;3.04687916666667;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;19;289.6622;False;2013.12.29;1;1;15.2453789473684;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;25;236.0959;False;2013.12.29;1;1;9.443836;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;27;156.6677;False;2013.12.29;1;1;5.80250740740741;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;22;289.2322;False;2013.12.29;1;1;13.1469181818182;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;31;303.2859;False;2013.12.29;1;1;9.78341612903226;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;35;121.1319;False;2013.12.29;1;1;3.46091142857143;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;29;202.9716;False;2013.12.29;1;1;6.99902068965517;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;43;352.9463;False;2013.12.29;1;1;8.20805348837209;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;45;208.5125;False;2013.12.29;1;1;4.63361111111111;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;32;235.1316;False;2013.12.29;1;1;7.3478625;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;50;302.501;False;2013.12.29;1;1;6.05002;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;55;221.7068;False;2013.12.29;1;1;4.03103272727273;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;40;158.6736;False;2013.12.29;1;1;3.96684;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;59;280.3143;False;2013.12.29;1;1;4.75108983050847;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;70;49.453;False;2013.12.29;1;1;0.706471428571429;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;53;82.7957;False;2013.12.29;1;1;1.56218301886792;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;76;317.999;False;2013.12.29;1;1;4.18419736842105;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;89;117.5217;False;2013.12.29;1;1;1.32046853932584;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;63;-134.4943;False;2013.12.29;0;0;-2.13483015873016;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;88;203.6408;False;2013.12.29;1;1;2.3141;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;102;-117.6509;False;2013.12.29;0;0;-1.15344019607843;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;59;-116.0342;False;2013.12.29;0;0;-1.9666813559322;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;89;9.8496;False;2013.12.29;1;1;0.110669662921348;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;111;-246.9523;False;2013.12.29;0;0;-2.2247954954955;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;65;-140.2437;False;2013.12.29;0;0;-2.15759538461538;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;94;-72.4305;False;2013.12.29;0;0;-0.770537234042553;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;122;-553.4584;False;2013.12.29;0;0;-4.53654426229508;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;55;-93.3843;False;2013.12.29;0;0;-1.69789636363636;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;81;10.3885;False;2013.12.29;1;1;0.128253086419753;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;106;-467.9304;False;2013.12.29;0;0;-4.41443773584906;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;42;-10.5481;False;2013.12.29;0;0;-0.251145238095238;
20200505;5;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;57;-10.0306;False;2013.12.29;0;0;-0.175975438596491;
20200505;6;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;74;-679.7576;False;2013.12.29;0;0;-9.18591351351351;
20200505;4;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;29;-111.5643;False;2013.12.29;0;0;-3.84704482758621;
20200505;5;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;39;-229.8584;False;2013.12.29;0;0;-5.89380512820513;
20200505;6;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;53;-617.5001;False;2013.12.29;0;0;-11.6509452830189;
20200505;4;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;23;-158.8801;False;2013.12.29;0;0;-6.90783043478261;
20200505;5;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;31;-196.3442;False;2013.12.29;0;0;-6.33368387096774;
20200505;6;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;43;-491.9602;False;2013.12.29;0;0;-11.4409348837209;
