I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;10;22.8638;False;2014.12.29;1;1;2.28638;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;14;115.4619;False;2014.12.29;1;1;8.24727857142857;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;24;86.1333;False;2014.12.29;1;1;3.5888875;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;14;-56.6539;False;2014.12.29;0;0;-4.04670714285714;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;19;17.3419;False;2014.12.29;1;1;0.912731578947368;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;30;80.9523;False;2014.12.29;1;1;2.69841;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;17;-114.4762;False;2014.12.29;0;0;-6.73389411764706;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;24;-81.4981;False;2014.12.29;0;0;-3.39575416666667;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;37;-0.5277;False;2014.12.29;0;0;-1.42621621621622E-02;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;24;-141.1686;False;2014.12.29;0;0;-5.882025;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;31;-165.9453;False;2014.12.29;0;0;-5.35307419354839;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;43;-9.3975;False;2014.12.29;0;0;-0.218546511627907;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;30;-153.5848;False;2014.12.29;0;0;-5.11949333333333;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;41;-286.3843;False;2014.12.29;0;0;-6.98498292682927;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;55;-134.4626;False;2014.12.29;0;0;-2.44477454545455;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;34;-118.9296;False;2014.12.29;0;0;-3.49792941176471;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;48;-365.2172;False;2014.12.29;0;0;-7.60869166666667;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;62;-278.365;False;2014.12.29;0;0;-4.48975806451613;
