I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;130;365.3755;0;2019.06.08;26;0;2.81058076923077;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;155;395.4581;0;2019.06.08;28;0;2.55134258064516;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;184;-77.6637;0;2019.06.08;24;0;-0.422085326086957;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;158;397.2373;0;2019.06.08;27;0;2.51416012658228;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;188;325.9993;0;2019.06.08;29;0;1.73403882978723;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;218;97.0145;0;2019.06.08;27;0;0.445020642201835;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;189;575.7205;0;2019.06.08;26;0;3.04614021164021;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;232;355.627;0;2019.06.08;29;0;1.532875;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;273;-154.1148;0;2019.06.08;25;0;-0.564523076923077;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;240;421.4376;0;2019.06.08;25;0;1.75599;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;299;344.647;0;2019.06.08;29;0;1.15266555183946;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;341;88.7580999999999;0;2019.06.08;28;0;0.260287683284457;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;282;502.0839;0;2019.06.08;26;0;1.78043936170213;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;364;215.9207;0;2019.06.08;27;0;0.593188736263736;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;424;-84.252;0;2019.06.08;24;0;-0.198707547169811;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;355;348.7938;0;2019.06.08;23;0;0.982517746478873;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;449;-512.8944;0;2019.06.08;22;0;-1.14230378619154;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;543;-587.4379;0;2019.06.08;21;0;-1.08183775322284;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;442;165.3746;0;2019.06.08;21;0;0.374150678733031;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;541;225.6421;0;2019.06.08;26;0;0.41708336414048;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;686;-291.1128;0;2019.06.08;24;0;-0.424362682215744;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;539;-398.7421;0;2019.06.08;18;0;-0.739781261595547;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;647;-266.4928;0;2019.06.08;22;0;-0.411889953632148;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;819;-1220.7988;0;2019.06.08;20;0;-1.49059682539683;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;577;-1205.105;0;2019.06.08;16;0;-2.08857019064125;
