I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;86;47.7828;0;2013.01.19;26;0;0.555613953488372;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;85;-95.8948;0;2013.01.19;26;0;-1.12817411764706;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;123;-70.6534;0;2013.01.19;23;1;-0.574417886178862;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;101;131.9764;0;2013.01.19;26;0;1.30669702970297;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;105;114.7161;0;2013.01.19;30;0;1.09253428571429;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;151;-82.8901;0;2013.01.19;22;1;-0.548941059602649;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;123;164.2016;0;2013.01.19;23;0;1.33497235772358;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;135;102.8004;0;2013.01.19;25;0;0.761484444444445;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;193;-10.0312;0;2013.01.19;24;0;-5.19751295336786E-02;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;149;252.8463;0;2013.01.19;23;0;1.69695503355705;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;182;56.7878;0;2013.01.19;25;0;0.312020879120879;
