I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;112;99.8034;0;2015.08.22;25;0;0.891101785714285;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;122;217.2353;0;2015.08.22;28;0;1.78061721311475;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;164;-27.6689000000001;0;2015.08.22;24;0;-0.168712804878049;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;134;139.6005;0;2015.08.22;24;0;1.0417947761194;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;148;293.3677;0;2015.08.22;31;0;1.98221418918919;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;194;88.2992;0;2015.08.22;26;0;0.455150515463918;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;158;221.9933;0;2015.08.22;25;0;1.40502088607595;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;185;247.0245;0;2015.08.22;27;0;1.33526756756757;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;243;-19.7163999999999;0;2015.08.22;25;0;-8.11374485596705E-02;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;195;306.7414;0;2015.08.22;25;0;1.57303282051282;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;245;221.1248;0;2015.08.22;27;0;0.902550204081633;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;304;480.2817;0;2015.08.22;30;0;1.57987401315789;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;226;882.1909;0;2015.08.22;29;0;3.90349955752212;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;296;272.5475;0;2015.08.22;26;0;0.920768581081081;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;375;529.7175;0;2015.08.22;29;0;1.41258;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;273;849.1967;0;2015.08.22;26;0;3.11061062271062;
