I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;0;0;False;2014.04.05;1;1;0;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;1;33.66;False;2014.04.05;1;1;33.66;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;3;50.83;False;2014.04.05;1;1;16.9433333333333;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;1;-19.44;False;2014.04.05;0;0;-19.44;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;2;13.98;False;2014.04.05;1;1;6.99;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;3;52.2;False;2014.04.05;1;1;17.4;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;1;-19.44;False;2014.04.05;0;0;-19.44;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;2;14.41;False;2014.04.05;1;1;7.205;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;4;32.63;False;2014.04.05;1;1;8.1575;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;4;-24.2172;False;2014.04.05;0;0;-6.0543;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;5;8.3328;False;2014.04.05;1;1;1.66656;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;8;61.4176;False;2014.04.05;1;1;7.6772;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;5;-42.5082;False;2014.04.05;0;0;-8.50164;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;6;-10.6156;False;2014.04.05;0;0;-1.76926666666667;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;10;21.3244;False;2014.04.05;1;1;2.13244;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;6;-7.6883;False;2014.04.05;0;0;-1.28138333333333;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;6;43.9744;False;2014.04.05;1;1;7.32906666666667;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;10;19.1944;False;2014.04.05;1;1;1.91944;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;7;-26.7683;False;2014.04.05;0;0;-3.82404285714286;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;8;54.1791;False;2014.04.05;1;1;6.7723875;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;13;13.1576;False;2014.04.05;1;1;1.01212307692308;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;9;-15.9983;False;2014.04.05;0;0;-1.77758888888889;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;10;124.3775;False;2014.04.05;1;1;12.43775;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;16;120.0602;False;2014.04.05;1;1;7.5037625;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;10;-67.75;False;2014.04.05;0;0;-6.775;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;10;19.9947;False;2014.04.05;1;1;1.99947;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;14;-0.9774;False;2014.04.05;0;0;-6.98142857142857E-02;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;10;-10.9872;False;2014.04.05;0;0;-1.09872;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;13;-145.5085;False;2014.04.05;0;0;-11.1929615384615;
