I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;4;80.1886;False;2013.03.23;1;1;20.04715;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;5;63.3933;False;2013.03.23;1;1;12.67866;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;5;8.9757;False;2013.03.23;1;1;1.79514;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;4;80.5486;False;2013.03.23;1;1;20.13715;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;5;63.5733;False;2013.03.23;1;1;12.71466;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;5;9.0057;False;2013.03.23;1;1;1.80114;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;4;80.1886;False;2013.03.23;1;1;20.04715;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;7;77.3933;False;2013.03.23;1;1;11.0561857142857;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;7;22.2857;False;2013.03.23;1;1;3.18367142857143;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;4;80.1886;False;2013.03.23;1;1;20.04715;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;8;56.8133;False;2013.03.23;1;1;7.1016625;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;7;23.07;False;2013.03.23;1;1;3.29571428571429;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;5;77.1986;False;2013.03.23;1;1;15.43972;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;10;36.26;False;2013.03.23;1;1;3.626;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;9;0.28;False;2013.03.23;1;1;3.11111111111111E-02;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;6;93.0586;False;2013.03.23;1;1;15.5097666666667;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;11;54.76;False;2013.03.23;1;1;4.97818181818182;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;10;18.84;False;2013.03.23;1;1;1.884;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;8;86.8062;False;2013.03.23;1;1;10.850775;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;12;89.801;False;2013.03.23;1;1;7.48341666666667;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;12;13.39;False;2013.03.23;1;1;1.11583333333333;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;9;36.9762;False;2013.03.23;1;1;4.10846666666667;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;18;80.0193;False;2013.03.23;1;1;4.44551666666667;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;16;17.5837;False;2013.03.23;1;1;1.09898125;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;5;-42.26;False;2013.03.23;0;0;-8.452;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;15;0.4593;False;2013.03.23;1;1;0.03062;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;13;-41.6463;False;2013.03.23;0;0;-3.20356153846154;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;7;22.71;False;2013.03.23;1;1;3.24428571428571;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;16;54.0693;False;2013.03.23;1;1;3.37933125;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;17;-17.7463;False;2013.03.23;0;0;-1.0439;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;7;22.71;False;2013.03.23;1;1;3.24428571428571;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;14;47.8216;False;2013.03.23;1;1;3.41582857142857;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;15;76.5026;False;2013.03.23;1;1;5.10017333333333;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;7;23.06;False;2013.03.23;1;1;3.29428571428571;
20200505;5;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;10;126.6252;False;2013.03.23;1;1;12.66252;
20200505;6;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;12;30.5126;False;2013.03.23;1;1;2.54271666666667;
20200505;4;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;3;-58.73;False;2013.03.23;0;0;-19.5766666666667;
20200505;5;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;4;29.5616;False;2013.03.23;1;1;7.3904;
20200505;6;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;6;-9.47;False;2013.03.23;0;0;-1.57833333333333;
20200505;4;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;2;-38.84;False;2013.03.23;0;0;-19.42;
20200505;5;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;4;29.2016;False;2013.03.23;1;1;7.3004;
20200505;6;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;6;41.7157;False;2013.03.23;1;1;6.95261666666667;
20200505;4;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;1;-19.8;False;2013.03.23;0;0;-19.8;
20200505;5;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;2;13.0016;False;2013.03.23;1;1;6.5008;
20200505;6;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;1;-18.9;False;2013.03.23;0;0;-18.9;
20200505;4;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;4;78.4714;False;2013.03.23;1;1;19.61785;
20200505;5;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;5;59.2838;False;2013.03.23;1;1;11.85676;
20200505;6;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;5;6.5538;False;2013.03.23;1;1;1.31076;
20200505;4;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;4;78.6014;False;2013.03.23;1;1;19.65035;
20200505;5;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;5;59.5938;False;2013.03.23;1;1;11.91876;
20200505;6;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;5;6.3138;False;2013.03.23;1;1;1.26276;
20200505;4;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;4;78.4714;False;2013.03.23;1;1;19.61785;
20200505;5;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;7;72.3538;False;2013.03.23;1;1;10.3362571428571;
20200505;6;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;6;38.7038;False;2013.03.23;1;1;6.45063333333333;
20200505;4;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;4;130.9914;False;2013.03.23;1;1;32.74785;
20200505;5;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;7;72.5738;False;2013.03.23;1;1;10.3676857142857;
20200505;6;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;6;38.7038;False;2013.03.23;1;1;6.45063333333333;
20200505;4;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;5;129.2414;False;2013.03.23;1;1;25.84828;
20200505;5;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;9;103.6476;False;2013.03.23;1;1;11.5164;
20200505;6;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;8;70.0938;False;2013.03.23;1;1;8.761725;
20200505;4;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;5;162.0514;False;2013.03.23;1;1;32.41028;
20200505;5;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;8;138.6495;False;2013.03.23;1;1;17.3311875;
20200505;6;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;9;86.3738;False;2013.03.23;1;1;9.59708888888889;
20200505;4;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;7;151.1205;False;2013.03.23;1;1;21.5886428571429;
20200505;5;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;9;149.9395;False;2013.03.23;1;1;16.6599444444444;
20200505;6;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;10;94.8596;False;2013.03.23;1;1;9.48596;
20200505;4;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;8;-0.761;False;2013.03.23;0;0;-0.095125;
20200505;5;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;13;114.4805;False;2013.03.23;1;1;8.80619230769231;
20200505;6;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;12;52.3442;False;2013.03.23;1;1;4.36201666666667;
20200505;4;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;5;-45.88;False;2013.03.23;0;0;-9.176;
20200505;5;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;13;17.5867;False;2013.03.23;1;1;1.35282307692308;
20200505;6;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;11;-29.67;False;2013.03.23;0;0;-2.69727272727273;
20200505;4;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;7;-37.91;False;2013.03.23;0;0;-5.41571428571429;
20200505;5;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;13;28.4067;False;2013.03.23;1;1;2.18513076923077;
20200505;6;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;14;16.5619;False;2013.03.23;1;1;1.18299285714286;
20200505;4;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;7;-36.76;False;2013.03.23;0;0;-5.25142857142857;
20200505;5;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;12;23.8268;False;2013.03.23;1;1;1.98556666666667;
20200505;6;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;13;55.4204;False;2013.03.23;1;1;4.26310769230769;
20200505;4;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;7;-37.75;False;2013.03.23;0;0;-5.39285714285714;
20200505;5;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;9;25.7168;False;2013.03.23;1;1;2.85742222222222;
20200505;6;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;11;44.0704;False;2013.03.23;1;1;4.0064;
20200505;4;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;3;-58.44;False;2013.03.23;0;0;-19.48;
20200505;5;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;4;-28.309;False;2013.03.23;0;0;-7.07725;
20200505;6;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;6;-14.3038;False;2013.03.23;0;0;-2.38396666666667;
20200505;4;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;2;-39.09;False;2013.03.23;0;0;-19.545;
20200505;5;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;4;-28.509;False;2013.03.23;0;0;-7.12725;
20200505;6;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;6;-14.2438;False;2013.03.23;0;0;-2.37396666666667;
20200505;4;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;1;-19.2;False;2013.03.23;0;0;-19.2;
20200505;5;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;2;10.201;False;2013.03.23;1;1;5.1005;
20200505;6;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;1;-17.94;False;2013.03.23;0;0;-17.94;
20200505;4;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;4;122.4543;False;2013.03.23;1;1;30.613575;
20200505;5;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;5;104.5967;False;2013.03.23;1;1;20.91934;
20200505;6;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;5;58.669;False;2013.03.23;1;1;11.7338;
20200505;4;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;4;122.6543;False;2013.03.23;1;1;30.663575;
20200505;5;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;5;104.6967;False;2013.03.23;1;1;20.93934;
20200505;6;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;5;58.669;False;2013.03.23;1;1;11.7338;
20200505;4;20;ATRMultiplier;-70;2;0.0003;5;1.5;60;0;8;19;1;4;122.3343;False;2013.03.23;1;1;30.583575;
20200505;5;20;ATRMultiplier;-70;2;0.0003;5;1.5;60;0;8;19;1;7;116.0267;False;2013.03.23;1;1;16.5752428571429;
20200505;6;20;ATRMultiplier;-70;2;0.0003;5;1.5;60;0;8;19;1;6;88.889;False;2013.03.23;1;1;14.8148333333333;
20200505;4;20;ATRMultiplier;-60;2;0.0003;5;1.5;60;0;8;19;1;4;122.3343;False;2013.03.23;1;1;30.583575;
20200505;5;20;ATRMultiplier;-60;2;0.0003;5;1.5;60;0;8;19;1;7;116.1367;False;2013.03.23;1;1;16.5909571428571;
20200505;6;20;ATRMultiplier;-60;2;0.0003;5;1.5;60;0;8;19;1;6;88.889;False;2013.03.23;1;1;14.8148333333333;
20200505;4;20;ATRMultiplier;-50;2;0.0003;5;1.5;60;0;8;19;1;5;120.7143;False;2013.03.23;1;1;24.14286;
20200505;5;20;ATRMultiplier;-50;2;0.0003;5;1.5;60;0;8;19;1;8;103.8681;False;2013.03.23;1;1;12.9835125;
20200505;6;20;ATRMultiplier;-50;2;0.0003;5;1.5;60;0;8;19;1;8;68.239;False;2013.03.23;1;1;8.529875;
20200505;4;20;ATRMultiplier;-40;2;0.0003;5;1.5;60;0;8;19;1;5;153.4143;False;2013.03.23;1;1;30.68286;
20200505;5;20;ATRMultiplier;-40;2;0.0003;5;1.5;60;0;8;19;1;8;140.0281;False;2013.03.23;1;1;17.5035125;
20200505;6;20;ATRMultiplier;-40;2;0.0003;5;1.5;60;0;8;19;1;8;61.6653;False;2013.03.23;1;1;7.7081625;
20200505;4;20;ATRMultiplier;-30;2;0.0003;5;1.5;60;0;8;19;1;7;140.6786;False;2013.03.23;1;1;20.0969428571429;
