I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;105;582.941;0;2017.12.28;5;1;5.55181904761905;
20200505;5;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;120;782.6604;0;2017.12.28;6;1;6.52217;
20200505;6;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;159;229.6258;0;2017.12.28;6;1;1.44418742138365;
20200505;4;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;121;817.7623;0;2017.12.28;6;5;6.75836611570248;
20200505;5;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;145;747.904;0;2017.12.28;6;1;5.15795862068966;
20200505;6;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;189;476.9776;0;2017.12.28;7;5;2.523691005291;
20200505;4;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;149;805.9621;0;2017.12.28;6;3;5.40914161073825;
20200505;5;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;175;812.2373;0;2017.12.28;6;2;4.641356;
20200505;6;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;224;881.6892;0;2017.12.28;7;5;3.9361125;
20200505;4;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;178;935.2174;0;2017.12.28;7;3;5.25403033707865;
20200505;5;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;227;1194.6737;0;2017.12.28;8;8;5.26287973568282;
20200505;6;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;274;1500.163;0;2017.12.28;7;5;5.47504744525547;
20200505;4;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;220;1538.8001;0;2017.12.28;8;8;6.99454590909091;
20200505;5;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;280;1355.4877;0;2017.12.28;7;1;4.8410275;
20200505;6;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;344;1585.1716;0;2017.12.28;6;1;4.60805697674419;
20200505;4;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;261;1922.0068;0;2017.12.28;7;1;7.36401072796935;
20200505;5;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;346;1534.0066;0;2017.12.28;7;1;4.4335450867052;
20200505;6;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;429;1865.3212;0;2017.12.28;6;1;4.34806806526807;
20200505;4;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;329;1640.4254;0;2017.12.28;7;1;4.98609544072948;
20200505;5;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;438;1597.5944;0;2017.12.28;7;1;3.64747579908676;
20200505;6;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;559;1484.7987;0;2017.12.28;6;1;2.65616940966011;
20200505;4;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;430;969.9135;0;2017.12.28;7;1;2.25561279069767;
20200505;5;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;549;1520.9823;0;2017.12.28;6;1;2.77045956284153;
20200505;6;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;707;1068.5701;0;2017.12.28;6;1;1.51141456859972;
20200505;4;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;529;115.7158;0;2017.12.28;5;1;0.218744423440454;
20200505;5;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;689;861.322;0;2017.12.28;5;1;1.25010449927431;
20200505;6;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;889;419.7248;0;2017.12.28;5;1;0.472131383577053;
20200505;4;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;578;-738.07;0;2017.12.28;2;1;-1.27693771626298;
20200505;5;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;761;-424.6433;0;2017.12.28;3;1;-0.558006964520368;
20200505;6;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;995;-1120.0602;0;2017.12.28;3;1;-1.12568864321608;
20200505;4;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;467;-1481.8276;0;2017.12.28;1;1;-3.17307837259101;
20200505;5;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;625;-1240.9643;0;2017.12.28;2;1;-1.98554288;
20200505;6;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;802;-2309.3846;0;2017.12.28;1;0;-2.8795319201995;
20200505;4;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;365;-1446.8904;0;2017.12.28;0;0;-3.96408328767123;
20200505;5;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;481;-2084.2445;0;2017.12.28;0;0;-4.33314864864865;
20200505;6;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;619;-2645.9133;0;2017.12.28;0;0;-4.27449644588045;
20200505;4;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;278;-1281.8499;0;2017.12.28;0;0;-4.61097086330935;
20200505;5;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;361;-2251.0147;0;2017.12.28;0;0;-6.23549778393352;
20200505;6;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;459;-2961.6725;0;2017.12.28;0;0;-6.45244553376906;
20200505;4;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;215;-1053.9716;0;2017.12.28;0;0;-4.90219348837209;
20200505;5;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;288;-1781.3487;0;2017.12.28;0;0;-6.18523854166667;
20200505;6;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;375;-2492.0074;0;2017.12.28;0;0;-6.64535306666667;
20200505;4;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;169;-1265.8084;0;2017.12.28;0;0;-7.48999053254438;
20200505;5;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;225;-1714.2121;0;2017.12.28;0;0;-7.61872044444445;
20200505;6;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;291;-2557.7713;0;2017.12.28;0;0;-8.78959209621993;
20200505;4;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;103;355.926;0;2017.12.28;5;1;3.45559223300971;
20200505;5;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;119;541.7685;0;2017.12.28;4;1;4.55267647058824;
20200505;6;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;158;378.1298;0;2017.12.28;5;1;2.39322658227848;
20200505;4;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;120;511.2035;0;2017.12.28;5;2;4.26002916666667;
20200505;5;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;144;665.5393;0;2017.12.28;6;1;4.62180069444445;
20200505;6;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;186;420.6402;0;2017.12.28;5;1;2.2615064516129;
20200505;4;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;147;744.0276;0;2017.12.28;7;1;5.06141224489796;
20200505;5;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;174;810.3607;0;2017.12.28;6;3;4.65724540229885;
20200505;6;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;220;429.2544;0;2017.12.28;5;1;1.95115636363636;
20200505;4;20;ATRMultiplier;-60;1.5;0.00015;5;1.5;60;0;8;19;1;176;925.8268;0;2017.12.28;7;1;5.26037954545455;
20200505;5;20;ATRMultiplier;-60;1.5;0.00015;5;1.5;60;0;8;19;1;226;780.0799;0;2017.12.28;6;1;3.45168097345133;
20200505;6;20;ATRMultiplier;-60;1.5;0.00015;5;1.5;60;0;8;19;1;270;512.6738;0;2017.12.28;6;2;1.89879185185185;
20200505;4;20;ATRMultiplier;-50;1.5;0.00015;5;1.5;60;0;8;19;1;217;1178.3406;0;2017.12.28;6;1;5.43014101382489;
20200505;5;20;ATRMultiplier;-50;1.5;0.00015;5;1.5;60;0;8;19;1;274;829.258;0;2017.12.28;6;1;3.02648905109489;
20200505;6;20;ATRMultiplier;-50;1.5;0.00015;5;1.5;60;0;8;19;1;334;833.2888;0;2017.12.28;5;1;2.49487664670659;
20200505;4;20;ATRMultiplier;-40;1.5;0.00015;5;1.5;60;0;8;19;1;256;1184.62;0;2017.12.28;6;1;4.627421875;
20200505;5;20;ATRMultiplier;-40;1.5;0.00015;5;1.5;60;0;8;19;1;336;726.7231;0;2017.12.28;6;1;2.16286636904762;
20200505;6;20;ATRMultiplier;-40;1.5;0.00015;5;1.5;60;0;8;19;1;410;749.6225;0;2017.12.28;5;1;1.82834756097561;
20200505;4;20;ATRMultiplier;-30;1.5;0.00015;5;1.5;60;0;8;19;1;319;1067.4432;0;2017.12.28;6;1;3.34621692789969;
20200505;5;20;ATRMultiplier;-30;1.5;0.00015;5;1.5;60;0;8;19;1;413;618.9267;0;2017.12.28;3;1;1.49861186440678;
20200505;6;20;ATRMultiplier;-30;1.5;0.00015;5;1.5;60;0;8;19;1;533;731.8361;0;2017.12.28;4;0;1.37305084427767;
20200505;4;20;ATRMultiplier;-20;1.5;0.00015;5;1.5;60;0;8;19;1;407;315.9265;0;2017.12.28;5;1;0.776232186732187;
20200505;5;20;ATRMultiplier;-20;1.5;0.00015;5;1.5;60;0;8;19;1;510;623.3962;0;2017.12.28;4;1;1.22234549019608;
20200505;6;20;ATRMultiplier;-20;1.5;0.00015;5;1.5;60;0;8;19;1;664;1048.2471;0;2017.12.28;6;1;1.57868539156627;
20200505;4;20;ATRMultiplier;-10;1.5;0.00015;5;1.5;60;0;8;19;1;494;94.6098;0;2017.12.28;4;1;0.191517813765182;
20200505;5;20;ATRMultiplier;-10;1.5;0.00015;5;1.5;60;0;8;19;1;628;263.3303;0;2017.12.28;5;0;0.41931576433121;
20200505;6;20;ATRMultiplier;-10;1.5;0.00015;5;1.5;60;0;8;19;1;819;209.0459;0;2017.12.28;4;0;0.255245299145299;
20200505;4;20;ATRMultiplier;0;1.5;0.00015;5;1.5;60;0;8;19;1;528;-887.1897;0;2017.12.28;2;0;-1.68028352272727;
20200505;5;20;ATRMultiplier;0;1.5;0.00015;5;1.5;60;0;8;19;1;696;-309.8684;0;2017.12.28;4;0;-0.445213218390805;
20200505;6;20;ATRMultiplier;0;1.5;0.00015;5;1.5;60;0;8;19;1;896;-365.2589;0;2017.12.28;2;0;-0.407655022321429;
20200505;4;20;ATRMultiplier;10;1.5;0.00015;5;1.5;60;0;8;19;1;437;-1530.8193;0;2017.12.28;1;0;-3.50301899313501;
20200505;5;20;ATRMultiplier;10;1.5;0.00015;5;1.5;60;0;8;19;1;578;-720.0716;0;2017.12.28;2;0;-1.24579861591695;
20200505;6;20;ATRMultiplier;10;1.5;0.00015;5;1.5;60;0;8;19;1;731;-1320.6565;0;2017.12.28;1;0;-1.80664363885089;
20200505;4;20;ATRMultiplier;20;1.5;0.00015;5;1.5;60;0;8;19;1;353;-1460.0451;0;2017.12.28;1;0;-4.13610509915014;
20200505;5;20;ATRMultiplier;20;1.5;0.00015;5;1.5;60;0;8;19;1;455;-1369.9086;0;2017.12.28;1;0;-3.01078813186813;
20200505;6;20;ATRMultiplier;20;1.5;0.00015;5;1.5;60;0;8;19;1;582;-2084.7763;0;2017.12.28;1;0;-3.58208986254296;
20200505;4;20;ATRMultiplier;30;1.5;0.00015;5;1.5;60;0;8;19;1;269;-1094.5564;0;2017.12.28;1;1;-4.06898289962825;
20200505;5;20;ATRMultiplier;30;1.5;0.00015;5;1.5;60;0;8;19;1;345;-1436.4614;0;2017.12.28;0;0;-4.16365623188406;
20200505;6;20;ATRMultiplier;30;1.5;0.00015;5;1.5;60;0;8;19;1;441;-2542.6886;0;2017.12.28;0;0;-5.76573378684807;
20200505;4;20;ATRMultiplier;40;1.5;0.00015;5;1.5;60;0;8;19;1;210;-885.4279;0;2017.12.28;1;1;-4.21632333333333;
20200505;5;20;ATRMultiplier;40;1.5;0.00015;5;1.5;60;0;8;19;1;275;-1315.8171;0;2017.12.28;0;0;-4.78478945454545;
20200505;6;20;ATRMultiplier;40;1.5;0.00015;5;1.5;60;0;8;19;1;365;-2042.9575;0;2017.12.28;1;0;-5.59714383561644;
20200505;4;20;ATRMultiplier;50;1.5;0.00015;5;1.5;60;0;8;19;1;167;-792.9005;0;2017.12.28;0;0;-4.74790718562874;
20200505;5;20;ATRMultiplier;50;1.5;0.00015;5;1.5;60;0;8;19;1;218;-1345.8884;0;2017.12.28;0;0;-6.1738;
20200505;6;20;ATRMultiplier;50;1.5;0.00015;5;1.5;60;0;8;19;1;280;-1826.5029;0;2017.12.28;1;0;-6.52322464285714;
