I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;80;331.9068;0;2013.12.29;5;1;4.148835;
20200505;5;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;77;462.0182;0;2013.12.29;5;1;6.00023636363636;
20200505;6;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;111;286.6839;0;2013.12.29;6;1;2.58273783783784;
20200505;4;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;98;262.8143;0;2013.12.29;4;1;2.68177857142857;
20200505;5;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;103;362.9752;0;2013.12.29;5;1;3.52403106796116;
20200505;6;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;144;282.1058;0;2013.12.29;6;1;1.95906805555556;
20200505;4;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;117;305.3026;0;2013.12.29;4;1;2.60942393162393;
20200505;5;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;124;472.8768;0;2013.12.29;6;1;3.81352258064516;
20200505;6;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;178;337.124;0;2013.12.29;5;1;1.89395505617978;
20200505;4;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;144;403.3534;0;2013.12.29;4;4;2.80106527777778;
20200505;5;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;173;483.6599;0;2013.12.29;4;4;2.79572196531792;
20200505;6;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;225;624.6755;0;2013.12.29;5;1;2.77633555555556;
20200505;4;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;168;1011.97;0;2013.12.29;5;5;6.02363095238095;
20200505;5;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;207;842.6753;0;2013.12.29;6;6;4.07089516908213;
20200505;6;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;278;953.8103;0;2013.12.29;5;1;3.43097230215827;
20200505;4;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;209;1304.4437;0;2013.12.29;6;5;6.24135741626794;
20200505;5;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;267;850.3461;0;2013.12.29;5;5;3.18481685393258;
20200505;6;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;351;1139.3004;0;2013.12.29;5;1;3.24587008547009;
20200505;4;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;256;1084.2267;0;2013.12.29;6;5;4.235260546875;
20200505;5;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;325;1064.044;0;2013.12.29;5;5;3.27398153846154;
20200505;6;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;449;997.0125;0;2013.12.29;5;1;2.22051781737194;
20200505;4;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;345;422.7501;0;2013.12.29;5;5;1.22536260869565;
20200505;5;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;450;682.823;0;2013.12.29;4;1;1.51738444444444;
20200505;6;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;579;495.2438;0;2013.12.29;5;1;0.85534335060449;
20200505;4;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;423;221.9384;0;2013.12.29;4;1;0.52467706855792;
20200505;5;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;559;515.8205;0;2013.12.29;4;2;0.922755813953488;
20200505;6;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;723;448.8315;0;2013.12.29;6;6;0.620790456431535;
20200505;4;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;451;-167.6253;0;2013.12.29;2;0;-0.371674722838137;
20200505;5;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;605;284.7084;0;2013.12.29;4;1;0.470592396694215;
20200505;6;20;ATRMultiplier;0;1;0.00015;5;1.5;60;0;8;19;1;780;-452.6309;0;2013.12.29;5;0;-0.580296025641026;
20200505;4;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;356;-1028.16;0;2013.12.29;1;0;-2.88808988764045;
20200505;5;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;483;-178.3009;0;2013.12.29;3;0;-0.369153002070393;
20200505;6;20;ATRMultiplier;10;1;0.00015;5;1.5;60;0;8;19;1;612;-1143.5567;0;2013.12.29;3;0;-1.86855669934641;
20200505;4;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;273;-643.8691;0;2013.12.29;1;0;-2.35849487179487;
20200505;5;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;356;-904.5952;0;2013.12.29;2;0;-2.54099775280899;
20200505;6;20;ATRMultiplier;20;1;0.00015;5;1.5;60;0;8;19;1;472;-1566.6609;0;2013.12.29;2;0;-3.3191968220339;
20200505;4;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;201;-647.107;0;2013.12.29;2;0;-3.21943781094527;
20200505;5;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;264;-1504.4515;0;2013.12.29;1;0;-5.69867992424243;
20200505;6;20;ATRMultiplier;30;1;0.00015;5;1.5;60;0;8;19;1;344;-1843.3076;0;2013.12.29;1;0;-5.3584523255814;
20200505;4;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;152;-796.3255;0;2013.12.29;1;0;-5.23898355263158;
20200505;5;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;200;-1229.1911;0;2013.12.29;2;0;-6.1459555;
20200505;6;20;ATRMultiplier;40;1;0.00015;5;1.5;60;0;8;19;1;274;-1611.847;0;2013.12.29;1;0;-5.88265328467153;
20200505;4;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;116;-850.3896;0;2013.12.29;1;0;-7.33094482758621;
20200505;5;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;158;-1002.4867;0;2013.12.29;1;0;-6.34485253164557;
20200505;6;20;ATRMultiplier;50;1;0.00015;5;1.5;60;0;8;19;1;213;-1609.7954;0;2013.12.29;0;0;-7.55772488262911;
20200505;4;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;80;422.2819;0;2013.12.29;6;2;5.27852375;
20200505;5;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;77;380.6503;0;2013.12.29;4;1;4.94351038961039;
20200505;6;20;ATRMultiplier;-90;1.5;0.00015;5;1.5;60;0;8;19;1;110;367.5263;0;2013.12.29;5;1;3.34114818181818;
20200505;4;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;98;473.8806;0;2013.12.29;5;2;4.83551632653061;
20200505;5;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;101;473.0599;0;2013.12.29;5;4;4.68376138613861;
20200505;6;20;ATRMultiplier;-80;1.5;0.00015;5;1.5;60;0;8;19;1;142;434.1736;0;2013.12.29;6;1;3.05756056338028;
20200505;4;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;116;630.4606;0;2013.12.29;6;5;5.43500517241379;
20200505;5;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;122;621.8703;0;2013.12.29;5;1;5.09729754098361;
20200505;6;20;ATRMultiplier;-70;1.5;0.00015;5;1.5;60;0;8;19;1;176;535.6379;0;2013.12.29;6;1;3.04339715909091;
20200505;4;20;ATRMultiplier;-60;1.5;0.00015;5;1.5;60;0;8;19;1;142;767.2193;0;2013.12.29;7;5;5.40295281690141;
20200505;5;20;ATRMultiplier;-60;1.5;0.00015;5;1.5;60;0;8;19;1;170;708.4262;0;2013.12.29;5;5;4.16721294117647;
