I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;102;128.0539;0;2015.12.29;5;3;1.25543039215686;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;123;193.551;0;2015.12.29;4;0;1.57358536585366;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;162;7.72529999999996;0;2015.12.29;6;0;4.76870370370368E-02;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;122;207.3487;0;2015.12.29;4;1;1.69957950819672;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;146;269.5834;0;2015.12.29;5;0;1.84646164383562;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;190;159.4551;0;2015.12.29;5;0;0.839237368421052;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;143;294.9412;0;2015.12.29;5;1;2.06252587412587;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;177;339.5424;0;2015.12.29;4;0;1.9183186440678;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;237;63.5593;0;2015.12.29;5;0;0.268182700421941;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;179;344.3792;0;2015.12.29;4;1;1.9239061452514;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;238;298.705;0;2015.12.29;4;0;1.25506302521008;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;298;453.5274;0;2015.12.29;5;0;1.52190402684564;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;213;861.6928;0;2015.12.29;6;1;4.04550610328639;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;290;375.9777;0;2015.12.29;5;1;1.29647482758621;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;369;567.2454;0;2015.12.29;5;0;1.53725040650406;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;263;877.8864;0;2015.12.29;6;1;3.3379711026616;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;361;276.1773;0;2015.12.29;4;0;0.765034072022161;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;464;334.7033;0;2015.12.29;6;1;0.721343318965517;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;330;554.8047;0;2015.12.29;6;1;1.68122636363636;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;437;773.671;0;2015.12.29;6;3;1.77041418764302;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;574;649.4214;0;2015.12.29;6;1;1.13139616724739;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;407;243.4021;0;2015.12.29;3;0;0.598039557739558;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;541;413.0495;0;2015.12.29;5;3;0.763492606284658;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;692;124.5521;0;2015.12.29;4;0;0.179988583815029;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;461;-269.3644;0;2015.12.29;3;0;-0.584304555314534;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;613;-358.3281;0;2015.12.29;3;0;-0.584548287112561;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;785;-1031.5888;0;2015.12.29;2;0;-1.31412585987261;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;479;-1157.451;0;2015.12.29;1;0;-2.41639039665971;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;653;-783.075;0;2015.12.29;2;0;-1.19919601837672;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;843;-1790.1738;0;2015.12.29;1;0;-2.12357508896797;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;384;-1595.1311;0;2015.12.29;1;0;-4.15398723958333;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;526;-1068.0636;0;2015.12.29;3;0;-2.0305391634981;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;675;-2214.9999;0;2015.12.29;1;0;-3.28148133333333;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;293;-1182.0299;0;2015.12.29;1;0;-4.03423174061433;
20200505;5;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;396;-1753.7569;0;2015.12.29;2;0;-4.42867904040404;
20200505;6;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;510;-2945.1804;0;2015.12.29;0;0;-5.77486352941176;
20200505;4;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;213;-1100.9079;0;2015.12.29;1;0;-5.16858169014084;
20200505;5;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;304;-1583.8564;0;2015.12.29;1;0;-5.21005394736842;
20200505;6;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;380;-2549.323;0;2015.12.29;1;0;-6.7087447368421;
20200505;4;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;169;-1142.5522;0;2015.12.29;0;0;-6.76066390532544;
20200505;5;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;239;-1772.5097;0;2015.12.29;1;0;-7.41635857740586;
20200505;6;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;310;-2249.817;0;2015.12.29;0;0;-7.25747419354839;
20200505;4;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;134;-899.4729;0;2015.12.29;1;0;-6.71248432835821;
20200505;5;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;188;-1358.5395;0;2015.12.29;1;0;-7.22627393617021;
20200505;6;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;240;-2352.0678;0;2015.12.29;1;0;-9.8002825;
20200505;4;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;101;213.1187;0;2015.12.29;4;0;2.11008613861386;
20200505;5;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;122;128.4551;0;2015.12.29;3;0;1.05291065573771;
20200505;6;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;160;53.2434000000001;0;2015.12.29;4;0;0.33277125;
20200505;4;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;121;313.1307;0;2015.12.29;5;0;2.58785702479339;
20200505;5;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;144;56.0468;0;2015.12.29;3;0;0.389213888888889;
20200505;6;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;188;-15.1072;0;2015.12.29;4;0;-8.03574468085105E-02;
20200505;4;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;141;635.2399;0;2015.12.29;6;3;4.5052475177305;
20200505;5;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;174;156.6079;0;2015.12.29;4;0;0.900045402298851;
20200505;6;20;ATRMultiplier;-70;1.5;0.0003;5;1.5;60;0;8;19;1;234;25.9062;0;2015.12.29;5;0;0.110710256410256;
20200505;4;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;177;565.3197;0;2015.12.29;6;1;3.19389661016949;
20200505;5;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;234;159.0174;0;2015.12.29;3;0;0.679561538461539;
20200505;6;20;ATRMultiplier;-60;1.5;0.0003;5;1.5;60;0;8;19;1;295;130.3507;0;2015.12.29;5;0;0.441866779661017;
20200505;4;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;210;795.0975;0;2015.12.29;5;1;3.78617857142857;
20200505;5;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;283;528.85;0;2015.12.29;3;0;1.86872791519435;
20200505;6;20;ATRMultiplier;-50;1.5;0.0003;5;1.5;60;0;8;19;1;357;557.8397;0;2015.12.29;6;0;1.56257619047619;
20200505;4;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;259;645.9805;0;2015.12.29;4;0;2.4941332046332;
20200505;5;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;343;376.9479;0;2015.12.29;3;0;1.09897346938776;
20200505;6;20;ATRMultiplier;-40;1.5;0.0003;5;1.5;60;0;8;19;1;438;904.2699;0;2015.12.29;5;0;2.06454315068493;
20200505;4;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;318;357.99;0;2015.12.29;4;0;1.12575471698113;
20200505;5;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;412;296.8787;0;2015.12.29;3;0;0.720579368932039;
20200505;6;20;ATRMultiplier;-30;1.5;0.0003;5;1.5;60;0;8;19;1;534;1061.6584;0;2015.12.29;5;0;1.98812434456929;
20200505;4;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;386;-45.3034;0;2015.12.29;4;0;-0.117366321243523;
20200505;5;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;506;229.6658;0;2015.12.29;5;0;0.453884980237154;
20200505;6;20;ATRMultiplier;-20;1.5;0.0003;5;1.5;60;0;8;19;1;644;723.375;0;2015.12.29;5;0;1.12325310559006;
20200505;4;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;429;-763.6942;0;2015.12.29;1;0;-1.78017296037296;
20200505;5;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;577;-172.0092;0;2015.12.29;4;0;-0.298109532062392;
20200505;6;20;ATRMultiplier;-10;1.5;0.0003;5;1.5;60;0;8;19;1;730;-577.718;0;2015.12.29;5;0;-0.791394520547945;
20200505;4;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;444;-1086.0986;0;2015.12.29;2;0;-2.44616801801802;
20200505;5;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;602;-571.9015;0;2015.12.29;3;0;-0.950002491694352;
20200505;6;20;ATRMultiplier;0;1.5;0.0003;5;1.5;60;0;8;19;1;766;-1213.0825;0;2015.12.29;3;0;-1.58365861618799;
20200505;4;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;360;-1557.6038;0;2015.12.29;1;0;-4.32667722222222;
20200505;5;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;482;-1060.4301;0;2015.12.29;2;0;-2.20006244813278;
20200505;6;20;ATRMultiplier;10;1.5;0.0003;5;1.5;60;0;8;19;1;618;-2165.5238;0;2015.12.29;1;0;-3.50408381877023;
20200505;4;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;280;-1302.062;0;2015.12.29;1;0;-4.65022142857143;
20200505;5;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;379;-1522.2713;0;2015.12.29;1;0;-4.01654696569921;
20200505;6;20;ATRMultiplier;20;1.5;0.0003;5;1.5;60;0;8;19;1;482;-2331.1558;0;2015.12.29;1;0;-4.83642282157676;
20200505;4;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;208;-1100.487;0;2015.12.29;1;0;-5.29080288461538;
20200505;5;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;293;-1200.4232;0;2015.12.29;2;0;-4.09700750853242;
20200505;6;20;ATRMultiplier;30;1.5;0.0003;5;1.5;60;0;8;19;1;368;-2054.7418;0;2015.12.29;1;0;-5.5835375;
20200505;4;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;164;-1014.1122;0;2015.12.29;0;0;-6.18361097560976;
20200505;5;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;229;-1227.6319;0;2015.12.29;1;0;-5.36083799126637;
20200505;6;20;ATRMultiplier;40;1.5;0.0003;5;1.5;60;0;8;19;1;302;-1452.8421;0;2015.12.29;1;0;-4.81073543046358;
20200505;4;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;129;-862.1639;0;2015.12.29;1;0;-6.68344108527132;
20200505;5;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;181;-1066.1953;0;2015.12.29;2;0;-5.8905817679558;
20200505;6;20;ATRMultiplier;50;1.5;0.0003;5;1.5;60;0;8;19;1;233;-1726.0833;0;2015.12.29;2;0;-7.40808283261803;
20200505;4;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;101;105.4723;0;2015.12.29;3;0;1.0442801980198;
20200505;5;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;122;55.1232000000001;0;2015.12.29;5;0;0.451829508196722;
20200505;6;20;ATRMultiplier;-90;2;0.0003;5;1.5;60;0;8;19;1;159;126.9596;0;2015.12.29;4;0;0.798488050314466;
20200505;4;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;120;187.6766;0;2015.12.29;4;0;1.56397166666667;
20200505;5;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;143;246.716;0;2015.12.29;5;0;1.72528671328671;
20200505;6;20;ATRMultiplier;-80;2;0.0003;5;1.5;60;0;8;19;1;186;63.988;0;2015.12.29;4;0;0.344021505376344;
