I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;97;56.491;0;2014.12.29;4;2;0.582381443298969;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;99;211.7408;0;2014.12.29;4;2;2.13879595959596;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;144;-37.5276;0;2014.12.29;6;2;-0.260608333333333;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;116;153.3995;0;2014.12.29;3;0;1.32240948275862;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;125;342.6823;0;2014.12.29;6;2;2.7414584;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;173;97.7673999999999;0;2014.12.29;5;2;0.565129479768786;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;136;99.0325;0;2014.12.29;4;0;0.728180147058823;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;156;302.6291;0;2014.12.29;4;0;1.93993012820513;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;218;66.6583000000001;0;2014.12.29;5;0;0.305772018348624;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;169;156.309;0;2014.12.29;4;0;0.924905325443787;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;213;231.3677;0;2014.12.29;4;0;1.08623333333333;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;275;428.9364;0;2014.12.29;5;0;1.55976872727273;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;198;709.5614;0;2014.12.29;6;0;3.58364343434344;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;263;88.6972;0;2014.12.29;4;0;0.337251711026616;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;344;449.2317;0;2014.12.29;5;0;1.30590610465116;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;236;773.4459;0;2014.12.29;5;0;3.27731313559322;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;319;181.3394;0;2014.12.29;4;0;0.568462068965517;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;419;256.4784;0;2014.12.29;5;0;0.612120286396182;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;298;391.5451;0;2014.12.29;5;0;1.31390973154362;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;395;435.376;0;2014.12.29;5;2;1.10221772151899;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;528;407.9391;0;2014.12.29;5;0;0.772611931818182;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;364;355.6799;0;2014.12.29;3;0;0.977142582417583;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;484;269.2585;0;2014.12.29;4;2;0.556319214876033;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;630;99.8448;0;2014.12.29;4;0;0.158483809523809;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;416;-309.3831;0;2014.12.29;3;0;-0.743709375;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;547;-390.9501;0;2014.12.29;3;0;-0.714716819012797;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;715;-885.539;0;2014.12.29;2;0;-1.23851608391608;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;432;-993.646;0;2014.12.29;1;0;-2.30010648148148;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;579;-612.163;0;2014.12.29;2;0;-1.05727633851468;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;770;-1680.6373;0;2014.12.29;1;0;-2.18264584415584;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;342;-1268.0847;0;2014.12.29;1;0;-3.70785;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;454;-706.998;0;2014.12.29;3;0;-1.55726431718062;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;601;-1952.7439;0;2014.12.29;1;0;-3.24915790349418;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;261;-785.9302;0;2014.12.29;2;0;-3.01122681992337;
20200505;5;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;344;-1262.9508;0;2014.12.29;2;0;-3.67136860465116;
20200505;6;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;460;-2553.0627;0;2014.12.29;0;0;-5.55013630434783;
20200505;4;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;191;-793.8413;0;2014.12.29;2;0;-4.15623717277487;
20200505;5;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;262;-1360.5685;0;2014.12.29;1;0;-5.19300954198473;
20200505;6;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;343;-2429.4058;0;2014.12.29;1;0;-7.08281574344023;
20200505;4;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;151;-866.3785;0;2014.12.29;0;0;-5.7376059602649;
20200505;5;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;204;-1544.2555;0;2014.12.29;1;0;-7.56987990196078;
20200505;6;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;277;-2018.3054;0;2014.12.29;0;0;-7.28630108303249;
20200505;4;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;117;-650.1192;0;2014.12.29;1;0;-5.55657435897436;
20200505;5;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;162;-965.3658;0;2014.12.29;1;0;-5.95904814814815;
20200505;6;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;215;-1803.1462;0;2014.12.29;1;0;-8.38672651162791;
20200505;4;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;97;331.7612;0;2014.12.29;5;0;3.42021855670103;
20200505;5;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;99;345.2044;0;2014.12.29;4;2;3.48691313131313;
20200505;6;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;143;152.02;0;2014.12.29;4;0;1.06307692307692;
20200505;4;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;116;355.4317;0;2014.12.29;6;3;3.06406637931035;
