I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;76;71.5027;0;2011.12.30;4;0;0.940825;
20200505;5;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;83;-120.2645;0;2011.12.30;3;2;-1.44896987951807;
20200505;6;20;ATRMultiplier;-90;1;0.0003;5;1.5;60;0;8;19;1;116;102.6344;0;2011.12.30;6;4;0.884779310344828;
20200505;4;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;88;159.8131;0;2011.12.30;4;2;1.81605795454545;
20200505;5;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;98;131.5517;0;2011.12.30;5;2;1.34236428571429;
20200505;6;20;ATRMultiplier;-80;1;0.0003;5;1.5;60;0;8;19;1;143;105.9188;0;2011.12.30;4;2;0.740690909090909;
20200505;4;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;108;173.1836;0;2011.12.30;5;3;1.60355185185185;
20200505;5;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;131;-52.3339;0;2011.12.30;4;2;-0.399495419847328;
20200505;6;20;ATRMultiplier;-70;1;0.0003;5;1.5;60;0;8;19;1;180;213.1171;0;2011.12.30;5;4;1.18398388888889;
20200505;4;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;131;106.7783;0;2011.12.30;3;0;0.815101526717557;
20200505;5;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;172;-73.4103;0;2011.12.30;4;2;-0.426804069767442;
20200505;6;20;ATRMultiplier;-60;1;0.0003;5;1.5;60;0;8;19;1;231;397.1781;0;2011.12.30;5;4;1.71938571428571;
20200505;4;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;165;491.9124;0;2011.12.30;5;3;2.98128727272727;
20200505;5;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;215;67.044;0;2011.12.30;4;2;0.311832558139535;
20200505;6;20;ATRMultiplier;-50;1;0.0003;5;1.5;60;0;8;19;1;295;546.449;0;2011.12.30;5;4;1.85236949152542;
20200505;4;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;211;401.0653;0;2011.12.30;4;3;1.90078341232227;
20200505;5;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;266;344.5917;0;2011.12.30;4;3;1.29545751879699;
20200505;6;20;ATRMultiplier;-40;1;0.0003;5;1.5;60;0;8;19;1;359;464.0169;0;2011.12.30;5;4;1.29252618384401;
20200505;4;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;260;61.3781;0;2011.12.30;4;3;0.236069615384615;
20200505;5;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;347;-267.7848;0;2011.12.30;3;3;-0.771714121037464;
20200505;6;20;ATRMultiplier;-30;1;0.0003;5;1.5;60;0;8;19;1;441;183.321;0;2011.12.30;5;4;0.41569387755102;
20200505;4;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;316;-127.189;0;2011.12.30;4;3;-0.402496835443038;
20200505;5;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;428;-521.1128;0;2011.12.30;2;0;-1.21755327102804;
20200505;6;20;ATRMultiplier;-20;1;0.0003;5;1.5;60;0;8;19;1;523;-492.7378;0;2011.12.30;5;4;-0.942137284894837;
20200505;4;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;364;-585.4296;0;2011.12.30;3;3;-1.60832307692308;
20200505;5;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;479;-819.994;0;2011.12.30;2;0;-1.7118872651357;
20200505;6;20;ATRMultiplier;-10;1;0.0003;5;1.5;60;0;8;19;1;598;-1071.9188;0;2011.12.30;2;2;-1.79250635451505;
20200505;4;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;362;-896.9757;0;2011.12.30;1;0;-2.47783342541437;
20200505;5;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;489;-500.8772;0;2011.12.30;2;0;-1.02428875255624;
20200505;6;20;ATRMultiplier;0;1;0.0003;5;1.5;60;0;8;19;1;632;-1348.8569;0;2011.12.30;1;0;-2.13426724683544;
20200505;4;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;277;-1091.5722;0;2011.12.30;1;0;-3.94069386281588;
20200505;5;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;367;-626.4213;0;2011.12.30;2;0;-1.70687002724796;
20200505;6;20;ATRMultiplier;10;1;0.0003;5;1.5;60;0;8;19;1;484;-1400.9071;0;2011.12.30;1;0;-2.89443615702479;
20200505;4;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;217;-742.1089;0;2011.12.30;2;0;-3.41985668202765;
20200505;5;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;279;-929.2677;0;2011.12.30;2;0;-3.33070860215054;
20200505;6;20;ATRMultiplier;20;1;0.0003;5;1.5;60;0;8;19;1;374;-1684.8777;0;2011.12.30;0;0;-4.50502058823529;
20200505;4;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;165;-703.6287;0;2011.12.30;2;0;-4.26441636363636;
20200505;5;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;219;-748.1764;0;2011.12.30;1;0;-3.41633059360731;
20200505;6;20;ATRMultiplier;30;1;0.0003;5;1.5;60;0;8;19;1;280;-1552.0636;0;2011.12.30;1;0;-5.54308428571429;
20200505;4;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;116;-728.5117;0;2011.12.30;1;0;-6.28027327586207;
20200505;5;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;160;-1025.7365;0;2011.12.30;1;0;-6.410853125;
20200505;6;20;ATRMultiplier;40;1;0.0003;5;1.5;60;0;8;19;1;212;-1374.8863;0;2011.12.30;0;0;-6.48531273584906;
20200505;4;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;88;-515.8685;0;2011.12.30;2;0;-5.86214204545455;
20200505;5;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;129;-760.7422;0;2011.12.30;1;0;-5.89722635658915;
20200505;6;20;ATRMultiplier;50;1;0.0003;5;1.5;60;0;8;19;1;173;-1119.9746;0;2011.12.30;1;0;-6.47384161849711;
20200505;4;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;76;197.9869;0;2011.12.30;5;0;2.60509078947368;
20200505;5;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;82;1.19789999999998;0;2011.12.30;4;0;1.46085365853656E-02;
20200505;6;20;ATRMultiplier;-90;1.5;0.0003;5;1.5;60;0;8;19;1;115;13.4391;0;2011.12.30;5;2;0.116861739130435;
20200505;4;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;88;96.8301;0;2011.12.30;5;0;1.10034204545455;
20200505;5;20;ATRMultiplier;-80;1.5;0.0003;5;1.5;60;0;8;19;1;97;65.8782;0;2011.12.30;5;2;0.679156701030928;
