I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;22;57.13;False;2015.12.29;1;1;2.59681818181818;
20200505;5;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;31;43.49;False;2015.12.29;1;1;1.40290322580645;
20200505;6;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;30;52.3409;False;2015.12.29;1;1;1.74469666666667;
20200505;4;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;23;142.1209;False;2015.12.29;1;1;6.17916956521739;
20200505;5;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;34;38.09;False;2015.12.29;1;1;1.12029411764706;
20200505;6;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;34;3.5266;False;2015.12.29;1;1;0.103723529411765;
20200505;4;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;28;169.9209;False;2015.12.29;1;1;6.06860357142857;
20200505;5;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;40;-58.4267;False;2015.12.29;0;0;-1.4606675;
20200505;6;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;38;29.7609;False;2015.12.29;1;1;0.783181578947368;
20200505;4;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;32;296.8578;False;2015.12.29;1;1;9.27680625;
20200505;5;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;45;102.9875;False;2015.12.29;1;1;2.28861111111111;
20200505;6;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;44;274.8578;False;2015.12.29;1;1;6.24676818181818;
20200505;4;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;35;239.4878;False;2015.12.29;1;1;6.84250857142857;
20200505;5;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;52;121.8557;False;2015.12.29;1;1;2.34337884615385;
20200505;6;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;55;162.7388;False;2015.12.29;1;1;2.95888727272727;
20200505;4;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;42;303.6422;False;2015.12.29;1;1;7.22957619047619;
20200505;5;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;63;327.1899;False;2015.12.29;1;1;5.19349047619048;
20200505;6;20;ATRMultiplier;-40;1;0.00015;5;1.5;60;0;8;19;1;75;224.6024;False;2015.12.29;1;1;2.99469866666667;
20200505;4;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;59;280.9606;False;2015.12.29;1;1;4.76204406779661;
20200505;5;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;82;321.9055;False;2015.12.29;1;1;3.92567682926829;
20200505;6;20;ATRMultiplier;-30;1;0.00015;5;1.5;60;0;8;19;1;94;325.7389;False;2015.12.29;1;1;3.46530744680851;
20200505;4;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;74;94.3126;False;2015.12.29;1;1;1.27449459459459;
20200505;5;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;94;401.1867;False;2015.12.29;1;1;4.26794361702128;
20200505;6;20;ATRMultiplier;-20;1;0.00015;5;1.5;60;0;8;19;1;110;332.4199;False;2015.12.29;1;1;3.02199909090909;
20200505;4;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;90;87.472;False;2015.12.29;1;1;0.971911111111111;
20200505;5;20;ATRMultiplier;-10;1;0.00015;5;1.5;60;0;8;19;1;118;371.0567;False;2015.12.29;1;1;3.14454830508475;
