I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;NoTrades;Profit;NoTradeBreaches;EndDate;NoPosBuckets;NoPosConBuckets;ProfitPerTrade;
20200505;4;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;12;-18.41;False;2012.12.29;0;0;-1.53416666666667;
20200505;5;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;11;-10.0022;False;2012.12.29;0;0;-0.909290909090909;
20200505;6;20;ATRMultiplier;-90;1;0.00015;5;1.5;60;0;8;19;1;17;-178.2121;False;2012.12.29;0;0;-10.4830647058824;
20200505;4;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;16;-6.59;False;2012.12.29;0;0;-0.411875;
20200505;5;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;15;-38.1422;False;2012.12.29;0;0;-2.54281333333333;
20200505;6;20;ATRMultiplier;-80;1;0.00015;5;1.5;60;0;8;19;1;20;-188.2521;False;2012.12.29;0;0;-9.412605;
20200505;4;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;21;-104.7019;False;2012.12.29;0;0;-4.98580476190476;
20200505;5;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;20;-30.8217;False;2012.12.29;0;0;-1.541085;
20200505;6;20;ATRMultiplier;-70;1;0.00015;5;1.5;60;0;8;19;1;29;-153.1724;False;2012.12.29;0;0;-5.28180689655172;
20200505;4;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;23;64.5481;False;2012.12.29;1;1;2.80643913043478;
20200505;5;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;24;45.5104;False;2012.12.29;1;1;1.89626666666667;
20200505;6;20;ATRMultiplier;-60;1;0.00015;5;1.5;60;0;8;19;1;31;-86.5924;False;2012.12.29;0;0;-2.79330322580645;
20200505;4;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;27;138.9181;False;2012.12.29;1;1;5.14511481481482;
20200505;5;20;ATRMultiplier;-50;1;0.00015;5;1.5;60;0;8;19;1;29;105.33;False;2012.12.29;1;1;3.63206896551724;
